analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_quadratic,p_value_quadratic,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag7,p_value_lag7,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_cluster_0_yearly_False_window_1_lags_none_sinusoidal_no_quadratic,False,1,quadratic_lags_none_sinusoidal_no,0.106,0.165,1031.828,1037.739,False,True,True,2.262,-0.017,0,1.232,1.232,0.591,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_1_sinusoidal_no_quadratic,False,1,quadratic_lags_1_sinusoidal_no,0.238,0.573,1006.261,1014.066,False,True,True,2.16,0.096,0,1.379,2.022,0.942,1.643,0.007,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_2_sinusoidal_no_quadratic,False,1,quadratic_lags_2_sinusoidal_no,0.118,0.143,994.671,1002.399,False,True,True,2.169,0.055,0,1.37,1.984,0.558,,,1.614,0.509,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_3_sinusoidal_no_quadratic,False,1,quadratic_lags_3_sinusoidal_no,0.111,0.167,976.19,983.838,False,True,True,2.169,-0.115,0,1.287,1.495,0.665,,,,,1.209,0.708,,,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_4_sinusoidal_no_quadratic,False,1,quadratic_lags_4_sinusoidal_no,0.172,0.936,953.759,961.326,False,True,True,1.981,0.017,0,1.364,1.847,0.593,,,,,,,1.483,0.082,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_7_sinusoidal_no_quadratic,False,1,quadratic_lags_7_sinusoidal_no,0.151,0.916,897.116,904.431,False,True,True,2.206,-0.056,0,1.3,1.59,0.423,,,,,,,,,1.29,0.227,,,,
Croplands_cluster_0_yearly_False_window_1_lags_none_sinusoidal_yes_quadratic,False,1,quadratic_lags_none_sinusoidal_yes,0.131,0.087,1034.364,1044.215,False,True,True,2.292,-0.159,0,1.243,1.295,0.733,,,,,,,,,,,1.013,1.038,0.87,0.254
Croplands_cluster_0_yearly_False_window_1_lags_1_sinusoidal_yes_quadratic,False,1,quadratic_lags_1_sinusoidal_yes,0.252,0.813,1009.321,1021.029,False,True,True,2.148,-0.037,0,1.38,2.031,0.976,1.646,0.016,,,,,,,,,1.0,1.004,0.683,0.418
Croplands_cluster_0_yearly_False_window_1_lags_2_sinusoidal_yes_quadratic,False,1,quadratic_lags_2_sinusoidal_yes,0.143,0.087,997.19,1008.781,False,True,True,2.17,-0.111,0,1.375,2.011,0.65,,,1.623,0.388,,,,,,,1.011,1.002,0.848,0.26
Croplands_cluster_0_yearly_False_window_1_lags_3_sinusoidal_yes_quadratic,False,1,quadratic_lags_3_sinusoidal_yes,0.139,0.107,978.587,990.06,False,True,True,2.192,-0.146,0,1.288,1.502,0.776,,,,,1.21,0.601,,,,,1.0,1.004,0.889,0.241
Croplands_cluster_0_yearly_False_window_1_lags_4_sinusoidal_yes_quadratic,False,1,quadratic_lags_4_sinusoidal_yes,0.194,0.839,956.415,967.766,False,True,True,2.03,0.014,0,1.374,1.895,0.695,,,,,,,1.495,0.148,,,1.02,1.006,0.805,0.305
Croplands_cluster_0_yearly_False_window_1_lags_7_sinusoidal_yes_quadratic,False,1,quadratic_lags_7_sinusoidal_yes,0.165,0.658,900.298,911.269,False,True,True,2.205,-0.242,0,1.305,1.613,0.537,,,,,,,,,1.294,0.398,1.002,1.012,0.936,0.403
Croplands_cluster_0_yearly_True_window_1_lags_none_sinusoidal_no_quadratic,True,1,quadratic_lags_none_sinusoidal_no,0.087,0.809,505.353,509.35,True,True,True,2.058,-0.047,0,1.143,1.143,0.408,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_1_sinusoidal_no_quadratic,True,1,quadratic_lags_1_sinusoidal_no,0.086,0.827,490.177,495.36,True,True,True,2.059,-0.288,0,1.246,2.028,0.51,1.783,0.957,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_2_sinusoidal_no_quadratic,True,1,quadratic_lags_2_sinusoidal_no,0.134,0.875,471.614,476.646,True,True,True,1.992,-18.119,0,1.254,1.997,0.721,,,1.744,0.264,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_3_sinusoidal_no_quadratic,True,1,quadratic_lags_3_sinusoidal_no,0.075,0.786,454.313,459.188,True,True,True,2.175,-2.101,0,1.231,1.708,0.524,,,,,1.477,0.921,,,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_4_sinusoidal_no_quadratic,True,1,quadratic_lags_4_sinusoidal_no,0.107,0.747,436.531,441.243,False,True,True,2.144,-1.777,0,1.169,1.661,0.453,,,,,,,1.493,0.924,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_7_sinusoidal_no_quadratic,True,1,quadratic_lags_7_sinusoidal_no,0.12,0.561,383.714,387.892,False,True,True,2.115,-0.553,0,1.227,1.859,0.564,,,,,,,,,1.632,0.751,,,,
Croplands_cluster_0_yearly_True_window_1_lags_none_sinusoidal_yes_quadratic,True,1,quadratic_lags_none_sinusoidal_yes,0.119,0.958,508.362,515.023,True,True,True,1.956,-0.147,0,1.168,1.343,0.414,,,,,,,,,,,1.002,1.173,0.467,0.627
Croplands_cluster_0_yearly_True_window_1_lags_1_sinusoidal_yes_quadratic,True,1,quadratic_lags_1_sinusoidal_yes,0.132,0.877,492.784,500.559,True,True,True,1.969,-0.286,0,1.271,2.233,0.551,1.862,0.677,,,,,,,,,1.1,1.001,0.355,0.617
Croplands_cluster_0_yearly_True_window_1_lags_2_sinusoidal_yes_quadratic,True,1,quadratic_lags_2_sinusoidal_yes,0.141,0.938,475.399,482.947,True,True,True,1.967,-17.287,0,1.287,2.262,0.697,,,1.842,0.361,,,,,,,1.132,1.001,0.781,0.782
Croplands_cluster_0_yearly_True_window_1_lags_3_sinusoidal_yes_quadratic,True,1,quadratic_lags_3_sinusoidal_yes,0.103,0.929,457.554,464.867,True,True,True,2.065,-3.855,0,1.285,2.114,0.564,,,,,1.591,0.822,,,,,1.015,1.223,0.574,0.591
Croplands_cluster_0_yearly_True_window_1_lags_4_sinusoidal_yes_quadratic,True,1,quadratic_lags_4_sinusoidal_yes,0.14,0.799,439.652,446.72,False,True,True,2.01,-2.907,0,1.169,1.67,0.477,,,,,,,1.495,0.972,,,1.003,1.002,0.58,0.56
Croplands_cluster_0_yearly_True_window_1_lags_7_sinusoidal_yes_quadratic,True,1,quadratic_lags_7_sinusoidal_yes,0.136,0.611,387.332,393.599,False,True,True,2.098,-1.72,0,1.227,1.861,0.581,,,,,,,,,1.633,0.79,1.0,1.001,0.881,0.623
Croplands_cluster_0_yearly_False_window_2_lags_none_sinusoidal_no_quadratic,False,2,quadratic_lags_none_sinusoidal_no,0.089,0.085,989.273,995.184,False,True,False,1.192,-0.011,0,1.893,1.893,0.232,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_1_sinusoidal_no_quadratic,False,2,quadratic_lags_1_sinusoidal_no,0.23,0.962,964.742,972.547,False,True,False,1.008,0.071,0,1.918,1.946,0.415,1.028,0.005,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_2_sinusoidal_no_quadratic,False,2,quadratic_lags_2_sinusoidal_no,0.107,0.41,954.274,962.001,False,True,False,1.265,-0.065,0,1.979,2.088,0.303,,,1.109,0.579,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_3_sinusoidal_no_quadratic,False,2,quadratic_lags_3_sinusoidal_no,0.083,0.173,938.127,945.775,False,True,False,1.196,-0.133,0,1.973,2.031,0.379,,,,,1.058,0.985,,,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_4_sinusoidal_no_quadratic,False,2,quadratic_lags_4_sinusoidal_no,0.12,0.537,921.861,929.428,False,True,False,1.095,-0.108,0,2.001,2.016,0.337,,,,,,,1.016,0.389,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_7_sinusoidal_no_quadratic,False,2,quadratic_lags_7_sinusoidal_no,0.211,0.267,858.432,865.746,False,True,False,1.251,-0.115,0,1.886,1.896,0.116,,,,,,,,,1.009,0.01,,,,
Croplands_cluster_0_yearly_False_window_2_lags_none_sinusoidal_yes_quadratic,False,2,quadratic_lags_none_sinusoidal_yes,0.119,0.061,991.455,1001.307,False,True,False,1.288,-0.057,0,1.893,1.893,0.26,,,,,,,,,,,1.0,1.0,0.317,0.423
Croplands_cluster_0_yearly_False_window_2_lags_1_sinusoidal_yes_quadratic,False,2,quadratic_lags_1_sinusoidal_yes,0.253,0.896,967.188,978.896,False,True,False,1.08,-0.009,0,1.919,1.949,0.448,1.028,0.008,,,,,,,,,1.0,1.001,0.378,0.437
Croplands_cluster_0_yearly_False_window_2_lags_2_sinusoidal_yes_quadratic,False,2,quadratic_lags_2_sinusoidal_yes,0.138,0.358,956.491,968.082,False,True,False,1.37,-0.076,0,1.981,2.092,0.316,,,1.109,0.638,,,,,,,1.0,1.002,0.248,0.628
Croplands_cluster_0_yearly_False_window_2_lags_3_sinusoidal_yes_quadratic,False,2,quadratic_lags_3_sinusoidal_yes,0.104,0.163,940.942,952.414,False,True,False,1.29,-0.261,0,1.975,2.035,0.402,,,,,1.058,0.954,,,,,1.0,1.002,0.411,0.551
Croplands_cluster_0_yearly_False_window_2_lags_4_sinusoidal_yes_quadratic,False,2,quadratic_lags_4_sinusoidal_yes,0.146,0.702,924.34,935.691,False,True,False,1.128,-0.084,0,2.001,2.017,0.325,,,,,,,1.016,0.33,,,1.0,1.0,0.279,0.749
Croplands_cluster_0_yearly_False_window_2_lags_7_sinusoidal_yes_quadratic,False,2,quadratic_lags_7_sinusoidal_yes,0.228,0.356,861.448,872.419,False,True,False,1.285,-0.281,0,1.888,1.899,0.124,,,,,,,,,1.009,0.017,1.001,1.0,0.387,0.746
Croplands_cluster_0_yearly_True_window_2_lags_none_sinusoidal_no_quadratic,True,2,quadratic_lags_none_sinusoidal_no,0.337,0.948,477.225,481.221,True,True,True,1.564,-0.351,0,1.67,1.67,0.002,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_1_sinusoidal_no_quadratic,True,2,quadratic_lags_1_sinusoidal_no,0.343,0.665,462.311,467.495,True,True,True,1.55,0.078,0,1.685,1.818,0.004,1.133,0.578,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_2_sinusoidal_no_quadratic,True,2,quadratic_lags_2_sinusoidal_no,0.287,0.648,450.072,455.105,True,True,False,1.297,-0.029,0,1.935,2.314,0.04,,,1.38,0.432,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_3_sinusoidal_no_quadratic,True,2,quadratic_lags_3_sinusoidal_no,0.067,0.615,435.196,440.071,True,True,False,1.43,-0.503,0,1.279,1.519,0.467,,,,,1.24,0.42,,,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_4_sinusoidal_no_quadratic,True,2,quadratic_lags_4_sinusoidal_no,0.458,0.103,406.56,411.273,True,True,True,2.055,0.335,0,1.585,1.849,0.003,,,,,,,1.264,0.098,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_7_sinusoidal_no_quadratic,True,2,quadratic_lags_7_sinusoidal_no,0.509,0.107,356.284,360.462,True,True,False,1.434,0.277,0,1.751,1.823,0.006,,,,,,,,,1.072,0.081,,,,
Croplands_cluster_0_yearly_True_window_2_lags_none_sinusoidal_yes_quadratic,True,2,quadratic_lags_none_sinusoidal_yes,0.347,0.85,480.816,487.477,True,False,True,1.575,-0.424,0,1.683,1.703,0.003,,,,,,,,,,,1.018,1.001,0.62,0.81
Croplands_cluster_0_yearly_True_window_2_lags_1_sinusoidal_yes_quadratic,True,2,quadratic_lags_1_sinusoidal_yes,0.357,0.551,465.724,473.499,True,False,True,1.529,0.025,0,1.711,1.885,0.007,1.138,0.508,,,,,,,,,1.005,1.032,0.657,0.6
Croplands_cluster_0_yearly_True_window_2_lags_2_sinusoidal_yes_quadratic,True,2,quadratic_lags_2_sinusoidal_yes,0.294,0.647,453.803,461.352,False,True,False,1.33,-0.357,0,1.941,2.331,0.046,,,1.383,0.45,,,,,,,1.007,1.0,0.653,0.99
Croplands_cluster_0_yearly_True_window_2_lags_3_sinusoidal_yes_quadratic,True,2,quadratic_lags_3_sinusoidal_yes,0.1,0.444,438.301,445.614,True,True,False,1.431,-2.164,0,1.293,1.594,0.383,,,,,1.252,0.333,,,,,1.0,1.049,0.427,0.91
Croplands_cluster_0_yearly_True_window_2_lags_4_sinusoidal_yes_quadratic,True,2,quadratic_lags_4_sinusoidal_yes,0.461,0.119,410.426,417.494,True,True,True,2.061,0.187,0,1.589,1.862,0.005,,,,,,,1.266,0.113,,,1.001,1.006,0.891,0.777
Croplands_cluster_0_yearly_True_window_2_lags_7_sinusoidal_yes_quadratic,True,2,quadratic_lags_7_sinusoidal_yes,0.523,0.121,359.663,365.93,True,False,False,1.376,0.216,0,1.762,1.85,0.009,,,,,,,,,1.073,0.094,1.013,1.001,0.911,0.519
Croplands_cluster_0_yearly_False_window_3_lags_none_sinusoidal_no_quadratic,False,3,quadratic_lags_none_sinusoidal_no,0.107,0.02,969.264,975.175,False,True,False,1.343,-0.047,0,1.35,1.35,0.506,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_1_sinusoidal_no_quadratic,False,3,quadratic_lags_1_sinusoidal_no,0.206,0.005,944.775,952.58,False,True,False,1.386,0.041,0,1.42,1.783,0.706,1.363,0.01,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_2_sinusoidal_no_quadratic,False,3,quadratic_lags_2_sinusoidal_no,0.257,0.0,923.399,931.126,False,False,False,1.451,-0.122,0,1.472,2.046,0.6,,,1.573,0.002,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_3_sinusoidal_no_quadratic,False,3,quadratic_lags_3_sinusoidal_no,0.135,0.011,911.937,919.585,False,True,False,1.209,-0.104,0,1.416,1.799,0.776,,,,,1.383,0.114,,,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_4_sinusoidal_no_quadratic,False,3,quadratic_lags_4_sinusoidal_no,0.077,0.11,897.203,904.77,False,True,False,1.007,0.04,0,1.402,1.695,0.634,,,,,,,1.293,0.646,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_7_sinusoidal_no_quadratic,False,3,quadratic_lags_7_sinusoidal_no,0.11,0.041,843.009,850.324,False,True,False,1.038,-0.295,0,1.382,1.517,0.551,,,,,,,,,1.135,0.308,,,,
Croplands_cluster_0_yearly_False_window_3_lags_none_sinusoidal_yes_quadratic,False,3,quadratic_lags_none_sinusoidal_yes,0.131,0.048,971.802,981.654,False,True,False,1.366,-0.087,0,1.356,1.375,0.475,,,,,,,,,,,1.017,1.001,0.292,0.674
Croplands_cluster_0_yearly_False_window_3_lags_1_sinusoidal_yes_quadratic,False,3,quadratic_lags_1_sinusoidal_yes,0.219,0.011,947.955,959.662,False,True,False,1.358,-0.066,0,1.433,1.84,0.823,1.375,0.014,,,,,,,,,1.032,1.0,0.4,0.937
Croplands_cluster_0_yearly_False_window_3_lags_2_sinusoidal_yes_quadratic,False,3,quadratic_lags_2_sinusoidal_yes,0.263,0.002,927.002,938.593,False,False,False,1.45,-0.199,0,1.535,2.315,0.653,,,1.649,0.005,,,,,,,1.101,1.031,0.66,0.702
Croplands_cluster_0_yearly_False_window_3_lags_3_sinusoidal_yes_quadratic,False,3,quadratic_lags_3_sinusoidal_yes,0.161,0.018,914.462,925.934,False,True,False,1.218,-0.091,0,1.444,1.922,0.685,,,,,1.409,0.145,,,,,1.04,1.029,0.28,0.764
Croplands_cluster_0_yearly_False_window_3_lags_4_sinusoidal_yes_quadratic,False,3,quadratic_lags_4_sinusoidal_yes,0.087,0.122,900.664,912.015,False,True,False,1.018,-0.029,0,1.429,1.808,0.615,,,,,,,1.313,0.655,,,1.027,1.039,0.528,0.819
Croplands_cluster_0_yearly_False_window_3_lags_7_sinusoidal_yes_quadratic,False,3,quadratic_lags_7_sinusoidal_yes,0.123,0.081,846.366,857.338,False,True,False,1.049,-0.672,0,1.402,1.593,0.502,,,,,,,,,1.141,0.382,1.046,1.004,0.462,0.921
Croplands_cluster_0_yearly_True_window_3_lags_none_sinusoidal_no_quadratic,True,3,quadratic_lags_none_sinusoidal_no,0.254,0.031,466.999,470.996,True,True,False,1.078,0.113,0,1.135,1.135,0.009,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_1_sinusoidal_no_quadratic,True,3,quadratic_lags_1_sinusoidal_no,0.225,0.06,454.24,459.423,True,True,False,0.946,-2.877,0,1.192,1.805,0.05,1.613,0.488,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_2_sinusoidal_no_quadratic,True,3,quadratic_lags_2_sinusoidal_no,0.236,0.028,435.449,440.481,True,True,False,1.121,-0.543,0,1.304,2.033,0.067,,,1.729,0.287,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_3_sinusoidal_no_quadratic,True,3,quadratic_lags_3_sinusoidal_no,0.279,0.032,415.638,420.513,True,True,False,1.195,-2.643,0,1.295,1.889,0.034,,,,,1.593,0.16,,,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_4_sinusoidal_no_quadratic,True,3,quadratic_lags_4_sinusoidal_no,0.278,0.03,400.324,405.037,True,True,False,1.268,-1.024,0,1.187,1.647,0.03,,,,,,,1.46,0.165,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_7_sinusoidal_no_quadratic,True,3,quadratic_lags_7_sinusoidal_no,0.233,0.43,356.842,361.02,True,True,False,1.054,-0.209,0,1.204,1.526,0.056,,,,,,,,,1.322,0.506,,,,
Croplands_cluster_0_yearly_True_window_3_lags_none_sinusoidal_yes_quadratic,True,3,quadratic_lags_none_sinusoidal_yes,0.279,0.031,470.036,476.698,True,True,False,1.045,-0.137,0,1.143,1.208,0.009,,,,,,,,,,,1.045,1.019,0.38,0.974
Croplands_cluster_0_yearly_True_window_3_lags_1_sinusoidal_yes_quadratic,True,3,quadratic_lags_1_sinusoidal_yes,0.254,0.059,457.204,464.979,True,True,False,0.924,-1.485,0,1.207,1.939,0.041,1.658,0.574,,,,,,,,,1.054,1.021,0.38,0.878
Croplands_cluster_0_yearly_True_window_3_lags_2_sinusoidal_yes_quadratic,True,3,quadratic_lags_2_sinusoidal_yes,0.242,0.034,439.253,446.802,True,True,False,1.122,-1.043,0,1.363,2.426,0.105,,,1.87,0.3,,,,,,,1.097,1.096,0.906,0.724
Croplands_cluster_0_yearly_True_window_3_lags_3_sinusoidal_yes_quadratic,True,3,quadratic_lags_3_sinusoidal_yes,0.341,0.02,417.422,424.735,True,True,False,1.104,-10.353,0,1.304,1.942,0.024,,,,,1.61,0.124,,,,,1.009,1.019,0.2,0.962
Croplands_cluster_0_yearly_True_window_3_lags_4_sinusoidal_yes_quadratic,True,3,quadratic_lags_4_sinusoidal_yes,0.33,0.023,402.558,409.627,True,True,False,1.29,-0.655,0,1.197,1.731,0.02,,,,,,,1.483,0.149,,,1.051,1.0,0.343,0.499
Croplands_cluster_0_yearly_True_window_3_lags_7_sinusoidal_yes_quadratic,True,3,quadratic_lags_7_sinusoidal_yes,0.275,0.437,359.656,365.923,True,True,False,1.019,-3.883,0,1.217,1.627,0.054,,,,,,,,,1.344,0.492,1.062,1.005,0.37,0.919
Croplands_cluster_0_yearly_False_window_4_lags_none_sinusoidal_no_quadratic,False,4,quadratic_lags_none_sinusoidal_no,0.049,0.169,940.924,946.835,False,True,False,1.333,-0.013,0,1.832,1.832,0.321,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_1_sinusoidal_no_quadratic,False,4,quadratic_lags_1_sinusoidal_no,0.3,0.002,906.778,914.583,True,True,False,1.059,0.188,0,1.862,2.069,0.697,1.207,0.0,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_2_sinusoidal_no_quadratic,False,4,quadratic_lags_2_sinusoidal_no,0.085,0.087,907.278,915.005,False,False,False,1.468,-0.189,0,1.874,2.106,0.446,,,1.232,0.153,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_3_sinusoidal_no_quadratic,False,4,quadratic_lags_3_sinusoidal_no,0.042,0.273,891.109,898.757,False,True,False,1.336,-0.026,0,1.79,1.839,0.293,,,,,1.048,0.768,,,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_4_sinusoidal_no_quadratic,False,4,quadratic_lags_4_sinusoidal_no,0.105,0.042,869.089,876.657,False,True,False,1.056,-0.131,0,1.857,1.925,0.32,,,,,,,1.068,0.049,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_7_sinusoidal_no_quadratic,False,4,quadratic_lags_7_sinusoidal_no,0.083,0.075,818.553,825.867,False,True,False,1.145,-0.123,0,1.758,1.759,0.161,,,,,,,,,1.001,0.151,,,,
Croplands_cluster_0_yearly_False_window_4_lags_none_sinusoidal_yes_quadratic,False,4,quadratic_lags_none_sinusoidal_yes,0.134,0.327,939.94,949.791,False,True,False,1.363,0.059,0,1.84,1.85,0.36,,,,,,,,,,,1.005,1.005,0.126,0.139
Croplands_cluster_0_yearly_False_window_4_lags_1_sinusoidal_yes_quadratic,False,4,quadratic_lags_1_sinusoidal_yes,0.321,0.007,909.251,920.959,True,True,False,1.071,0.096,0,1.866,2.078,0.699,1.208,0.0,,,,,,,,,1.001,1.004,0.348,0.49
Croplands_cluster_0_yearly_False_window_4_lags_2_sinusoidal_yes_quadratic,False,4,quadratic_lags_2_sinusoidal_yes,0.158,0.131,907.025,918.615,True,False,False,1.492,-0.306,0,1.875,2.108,0.485,,,1.233,0.179,,,,,,,1.001,1.0,0.092,0.328
Croplands_cluster_0_yearly_False_window_4_lags_3_sinusoidal_yes_quadratic,False,4,quadratic_lags_3_sinusoidal_yes,0.153,0.24,888.96,900.432,False,True,False,1.408,0.015,0,1.797,1.853,0.351,,,,,1.049,0.719,,,,,1.008,1.0,0.049,0.214
Croplands_cluster_0_yearly_False_window_4_lags_4_sinusoidal_yes_quadratic,False,4,quadratic_lags_4_sinusoidal_yes,0.157,0.057,870.131,881.482,False,True,False,1.065,-0.207,0,1.864,1.939,0.388,,,,,,,1.068,0.059,,,1.007,1.0,0.198,0.339
Croplands_cluster_0_yearly_False_window_4_lags_7_sinusoidal_yes_quadratic,False,4,quadratic_lags_7_sinusoidal_yes,0.132,0.23,820.046,831.018,True,True,False,1.207,-0.766,0,1.766,1.778,0.276,,,,,,,,,1.001,0.328,1.008,1.002,0.246,0.331
Croplands_cluster_0_yearly_True_window_4_lags_none_sinusoidal_no_quadratic,True,4,quadratic_lags_none_sinusoidal_no,0.302,0.052,460.795,464.792,False,True,False,0.865,0.26,0,1.562,1.562,0.004,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_1_sinusoidal_no_quadratic,True,4,quadratic_lags_1_sinusoidal_no,0.34,0.045,445.839,451.022,True,True,False,1.036,-0.045,0,1.511,1.79,0.011,1.279,0.169,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_2_sinusoidal_no_quadratic,True,4,quadratic_lags_2_sinusoidal_no,0.271,0.021,429.838,434.87,True,True,False,0.728,-0.398,0,1.547,1.886,0.426,,,1.339,0.017,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_3_sinusoidal_no_quadratic,True,4,quadratic_lags_3_sinusoidal_no,0.283,0.052,409.719,414.594,True,True,False,0.99,-1.24,0,1.536,1.777,0.025,,,,,1.242,0.119,,,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_4_sinusoidal_no_quadratic,True,4,quadratic_lags_4_sinusoidal_no,0.284,0.107,394.527,399.239,True,True,False,1.068,-0.148,0,1.638,2.028,0.015,,,,,,,1.39,0.336,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_7_sinusoidal_no_quadratic,True,4,quadratic_lags_7_sinusoidal_no,0.236,0.228,352.395,356.573,True,True,False,0.623,-0.721,0,1.861,2.0,0.039,,,,,,,,,1.139,0.687,,,,
Croplands_cluster_0_yearly_True_window_4_lags_none_sinusoidal_yes_quadratic,True,4,quadratic_lags_none_sinusoidal_yes,0.36,0.031,462.36,469.021,True,True,False,0.696,0.125,0,1.58,1.612,0.003,,,,,,,,,,,1.0,1.032,0.162,0.976
Croplands_cluster_0_yearly_True_window_4_lags_1_sinusoidal_yes_quadratic,True,4,quadratic_lags_1_sinusoidal_yes,0.391,0.042,447.647,455.422,True,True,False,0.88,-0.145,0,1.533,1.867,0.008,1.291,0.195,,,,,,,,,1.041,1.001,0.264,0.512
Croplands_cluster_0_yearly_True_window_4_lags_2_sinusoidal_yes_quadratic,True,4,quadratic_lags_2_sinusoidal_yes,0.303,0.017,432.666,440.215,True,True,False,0.726,-1.406,0,1.579,1.996,0.444,,,1.359,0.014,,,,,,,1.0,1.058,0.728,0.375
Croplands_cluster_0_yearly_True_window_4_lags_3_sinusoidal_yes_quadratic,True,4,quadratic_lags_3_sinusoidal_yes,0.442,0.007,407.441,414.754,True,True,False,0.668,-1.272,0,1.557,1.849,0.008,,,,,1.251,0.025,,,,,1.004,1.036,0.032,0.804
Croplands_cluster_0_yearly_True_window_4_lags_4_sinusoidal_yes_quadratic,True,4,quadratic_lags_4_sinusoidal_yes,0.329,0.112,396.953,404.021,True,True,False,0.952,-0.834,0,1.658,2.092,0.013,,,,,,,1.402,0.359,,,1.032,1.0,0.32,0.686
Croplands_cluster_0_yearly_True_window_4_lags_7_sinusoidal_yes_quadratic,True,4,quadratic_lags_7_sinusoidal_yes,0.272,0.28,355.374,361.641,True,True,False,0.539,-5.966,0,1.877,2.037,0.048,,,,,,,,,1.141,0.751,1.008,1.011,0.401,0.996
Croplands_cluster_0_yearly_False_window_5_lags_none_sinusoidal_no_quadratic,False,5,quadratic_lags_none_sinusoidal_no,0.164,0.003,917.342,923.253,False,True,False,1.324,0.099,0,1.965,1.965,0.506,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_1_sinusoidal_no_quadratic,False,5,quadratic_lags_1_sinusoidal_no,0.132,0.012,885.537,893.342,False,True,False,1.177,0.014,0,1.981,1.991,0.991,1.01,0.205,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_2_sinusoidal_no_quadratic,False,5,quadratic_lags_2_sinusoidal_no,0.18,0.005,874.845,882.572,False,True,False,0.949,0.076,0,2.013,2.014,0.621,,,1.001,0.054,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_3_sinusoidal_no_quadratic,False,5,quadratic_lags_3_sinusoidal_no,0.136,0.078,849.994,857.642,False,True,False,1.004,0.076,0,2.115,2.119,0.878,,,,,1.004,0.852,,,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_4_sinusoidal_no_quadratic,False,5,quadratic_lags_4_sinusoidal_no,0.115,0.299,833.451,841.019,False,True,False,0.977,-0.044,0,2.159,2.164,0.812,,,,,,,1.005,0.533,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_7_sinusoidal_no_quadratic,False,5,quadratic_lags_7_sinusoidal_no,0.145,0.619,784.74,792.054,False,True,False,1.111,0.107,0,2.122,2.177,0.88,,,,,,,,,1.055,0.23,,,,
