analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_segment,p_value_segment,breakpoint,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_yearly_False_window_1_lags_none_sinusoidal_no_piecewise,False,1,piecewise_lags_none_sinusoidal_no,0.105,0.0,3524.162,3533.674,False,False,True,2.433,0.092,0,1.762,1.762,0.0,863.162890909091,,,,,,,,,,,,,,
Croplands_yearly_False_window_1_lags_1_sinusoidal_no_piecewise,False,1,piecewise_lags_1_sinusoidal_no,0.107,0.0,3506.742,3519.401,False,False,True,2.424,0.081,0,1.919,2.114,0.0,863.2574945454545,1.195,0.593,,,,,,,,,,,,
Croplands_yearly_False_window_1_lags_2_sinusoidal_no_piecewise,False,1,piecewise_lags_2_sinusoidal_no,0.116,0.0,3484.784,3497.42,False,False,True,2.407,0.098,0,2.002,2.294,0.0,863.3520981818182,,,1.292,0.306,,,,,,,,,,
Croplands_yearly_False_window_1_lags_3_sinusoidal_no_piecewise,False,1,piecewise_lags_3_sinusoidal_no,0.111,0.0,3465.445,3478.058,False,False,True,2.399,0.052,0,2.129,2.573,0.0,863.4467018181817,,,,,1.444,0.482,,,,,,,,
Croplands_yearly_False_window_1_lags_4_sinusoidal_no_piecewise,False,1,piecewise_lags_4_sinusoidal_no,0.12,0.0,3444.628,3457.218,False,False,True,2.402,0.053,0,1.998,2.264,0.0,863.5413054545454,,,,,,,1.266,0.188,,,,,,
Croplands_yearly_False_window_1_lags_5_sinusoidal_no_piecewise,False,1,piecewise_lags_5_sinusoidal_no,0.11,0.0,3426.6,3439.166,False,False,True,2.412,0.078,0,2.002,2.293,0.0,863.6359090909091,,,,,,,,,1.291,0.783,,,,
Croplands_yearly_False_window_1_lags_none_sinusoidal_yes_piecewise,False,1,piecewise_lags_none_sinusoidal_yes,0.106,0.0,3527.966,3543.818,False,False,True,2.438,0.063,0,1.762,1.762,0.0,863.162890909091,,,,,,,,,,,1.0,1.0,0.858,0.689
Croplands_yearly_False_window_1_lags_1_sinusoidal_yes_piecewise,False,1,piecewise_lags_1_sinusoidal_yes,0.108,0.0,3510.547,3529.536,False,True,True,2.429,0.065,0,1.919,2.116,0.0,863.2574945454545,1.196,0.618,,,,,,,,,1.0,1.0,0.883,0.682
Croplands_yearly_False_window_1_lags_2_sinusoidal_yes_piecewise,False,1,piecewise_lags_2_sinusoidal_yes,0.119,0.0,3488.256,3507.21,False,True,True,2.416,0.079,0,2.003,2.297,0.0,863.3520981818182,,,1.292,0.288,,,,,,,1.001,1.0,0.812,0.499
Croplands_yearly_False_window_1_lags_3_sinusoidal_yes_piecewise,False,1,piecewise_lags_3_sinusoidal_yes,0.113,0.0,3469.162,3488.082,False,False,True,2.407,0.048,0,2.129,2.574,0.0,863.4467018181817,,,,,1.444,0.516,,,,,1.0,1.0,0.827,0.633
Croplands_yearly_False_window_1_lags_4_sinusoidal_yes_piecewise,False,1,piecewise_lags_4_sinusoidal_yes,0.123,0.0,3447.988,3466.873,False,True,True,2.412,0.029,0,1.999,2.265,0.0,863.5413054545454,,,,,,,1.266,0.171,,,1.001,1.0,0.792,0.457
Croplands_yearly_False_window_1_lags_5_sinusoidal_yes_piecewise,False,1,piecewise_lags_5_sinusoidal_yes,0.113,0.0,3430.058,3448.908,False,True,True,2.423,0.047,0,2.003,2.296,0.0,863.6359090909091,,,,,,,,,1.291,0.734,1.001,1.0,0.758,0.51
Croplands_yearly_True_window_1_lags_none_sinusoidal_no_piecewise,True,1,piecewise_lags_none_sinusoidal_no,0.405,0.0,678.474,683.465,True,True,True,2.224,0.307,0,1.313,1.313,0.484,884.5991911760943,,,,,,,,,,,,,,
Croplands_yearly_True_window_1_lags_1_sinusoidal_no_piecewise,True,1,piecewise_lags_1_sinusoidal_no,0.466,0.0,657.01,663.56,True,True,True,2.195,0.376,0,1.671,1.911,0.248,824.4076257000002,1.24,0.923,,,,,,,,,,,,
Croplands_yearly_True_window_1_lags_2_sinusoidal_no_piecewise,True,1,piecewise_lags_2_sinusoidal_no,0.497,0.014,637.213,643.657,True,True,True,2.181,0.461,0,1.632,1.799,0.497,831.0457593144781,,,1.167,0.258,,,,,,,,,,
Croplands_yearly_True_window_1_lags_3_sinusoidal_no_piecewise,True,1,piecewise_lags_3_sinusoidal_no,0.472,0.001,622.385,628.719,True,True,True,2.212,0.385,0,1.66,1.996,0.419,825.7879463636364,,,,,1.336,0.76,,,,,,,,
Croplands_yearly_True_window_1_lags_4_sinusoidal_no_piecewise,True,1,piecewise_lags_4_sinusoidal_no,0.486,0.007,605.381,611.602,True,True,True,2.248,0.362,0,1.706,2.069,0.386,825.639405030303,,,,,,,1.363,0.423,,,,,,
Croplands_yearly_True_window_1_lags_5_sinusoidal_no_piecewise,True,1,piecewise_lags_5_sinusoidal_no,0.485,0.005,588.37,594.476,True,True,True,2.323,-0.187,0,1.751,2.16,0.28,823.7933788614603,,,,,,,,,1.409,0.34,,,,
Croplands_yearly_True_window_1_lags_none_sinusoidal_yes_piecewise,True,1,piecewise_lags_none_sinusoidal_yes,0.405,0.001,682.457,690.775,True,True,True,2.221,0.28,0,1.35,1.47,0.52,884.5991911760943,,,,,,,,,,,1.031,1.088,0.908,0.967
Croplands_yearly_True_window_1_lags_1_sinusoidal_yes_piecewise,True,1,piecewise_lags_1_sinusoidal_yes,0.469,0.001,660.798,670.623,True,True,True,2.186,0.157,0,1.798,2.273,0.408,824.4076257000002,1.286,0.893,,,,,,,,,1.01,1.18,0.958,0.678
Croplands_yearly_True_window_1_lags_2_sinusoidal_yes_piecewise,True,1,piecewise_lags_2_sinusoidal_yes,0.499,0.018,641.055,650.72,True,True,True,2.186,0.378,0,1.732,2.082,0.528,831.0457593144781,,,1.193,0.286,,,,,,,1.004,1.153,0.719,0.984
Croplands_yearly_True_window_1_lags_3_sinusoidal_yes_piecewise,True,1,piecewise_lags_3_sinusoidal_yes,0.474,0.003,626.257,635.758,True,True,True,2.215,0.308,0,1.774,2.341,0.546,825.7879463636364,,,,,1.394,0.766,,,,,1.019,1.154,0.895,0.773
Croplands_yearly_True_window_1_lags_4_sinusoidal_yes_piecewise,True,1,piecewise_lags_4_sinusoidal_yes,0.49,0.023,609.106,618.438,True,True,True,2.261,0.157,0,1.773,2.265,0.52,825.639405030303,,,,,,,1.397,0.411,,,1.014,1.08,0.705,0.79
Croplands_yearly_True_window_1_lags_5_sinusoidal_yes_piecewise,True,1,piecewise_lags_5_sinusoidal_yes,0.491,0.03,591.974,601.132,True,True,True,2.35,-0.397,0,1.78,2.243,0.48,823.7933788614603,,,,,,,,,1.425,0.322,1.0,1.038,0.887,0.592
Croplands_yearly_False_window_2_lags_none_sinusoidal_no_piecewise,False,2,piecewise_lags_none_sinusoidal_no,0.129,0.0,3357.873,3367.384,False,False,False,1.339,0.088,0,1.26,1.26,0.0,955.439044910101,,,,,,,,,,,,,,
Croplands_yearly_False_window_2_lags_1_sinusoidal_no_piecewise,False,2,piecewise_lags_1_sinusoidal_no,0.131,0.0,3343.76,3356.419,False,True,False,1.341,0.085,0,1.28,1.357,0.0,955.7073813826262,1.076,0.389,,,,,,,,,,,,
Croplands_yearly_False_window_2_lags_2_sinusoidal_no_piecewise,False,2,piecewise_lags_2_sinusoidal_no,0.132,0.0,3325.542,3338.178,False,True,False,1.323,0.082,0,1.316,1.521,0.0,955.9757178551514,,,1.206,0.843,,,,,,,,,,
Croplands_yearly_False_window_2_lags_3_sinusoidal_no_piecewise,False,2,piecewise_lags_3_sinusoidal_no,0.132,0.0,3304.62,3317.233,False,True,False,1.338,0.09,0,1.327,1.573,0.0,956.2440543276766,,,,,1.246,0.631,,,,,,,,
Croplands_yearly_False_window_2_lags_4_sinusoidal_no_piecewise,False,2,piecewise_lags_4_sinusoidal_no,0.138,0.0,3286.952,3299.542,False,True,False,1.345,0.059,0,1.336,1.571,0.0,956.5123908002017,,,,,,,1.235,0.411,,,,,,
Croplands_yearly_False_window_2_lags_5_sinusoidal_no_piecewise,False,2,piecewise_lags_5_sinusoidal_no,0.137,0.0,3267.747,3280.314,False,True,False,1.332,0.092,0,1.314,1.499,0.0,956.7807272727271,,,,,,,,,1.184,0.149,,,,
Croplands_yearly_False_window_2_lags_none_sinusoidal_yes_piecewise,False,2,piecewise_lags_none_sinusoidal_yes,0.134,0.0,3360.886,3376.738,False,True,False,1.343,0.089,0,1.26,1.263,0.0,955.439044910101,,,,,,,,,,,1.003,1.0,0.535,0.452
Croplands_yearly_False_window_2_lags_1_sinusoidal_yes_piecewise,False,2,piecewise_lags_1_sinusoidal_yes,0.135,0.0,3346.918,3365.907,False,True,False,1.343,0.043,0,1.281,1.36,0.0,955.7073813826262,1.077,0.388,,,,,,,,,1.002,1.0,0.529,0.524
Croplands_yearly_False_window_2_lags_2_sinusoidal_yes_piecewise,False,2,piecewise_lags_2_sinusoidal_yes,0.14,0.0,3327.77,3346.725,False,True,False,1.334,0.059,0,1.317,1.526,0.0,955.9757178551514,,,1.206,0.836,,,,,,,1.003,1.0,0.448,0.292
Croplands_yearly_False_window_2_lags_3_sinusoidal_yes_piecewise,False,2,piecewise_lags_3_sinusoidal_yes,0.137,0.0,3307.545,3326.465,False,True,False,1.346,0.074,0,1.328,1.578,0.0,956.2440543276766,,,,,1.246,0.61,,,,,1.003,1.0,0.639,0.371
Croplands_yearly_False_window_2_lags_4_sinusoidal_yes_piecewise,False,2,piecewise_lags_4_sinusoidal_yes,0.146,0.0,3289.372,3308.257,False,True,False,1.356,0.043,0,1.337,1.576,0.0,956.5123908002017,,,,,,,1.236,0.389,,,1.003,1.0,0.492,0.311
Croplands_yearly_False_window_2_lags_5_sinusoidal_yes_piecewise,False,2,piecewise_lags_5_sinusoidal_yes,0.146,0.0,3269.972,3288.822,False,True,False,1.347,0.058,0,1.315,1.501,0.0,956.7807272727271,,,,,,,,,1.185,0.127,1.001,1.0,0.614,0.23
Croplands_yearly_True_window_2_lags_none_sinusoidal_no_piecewise,True,2,piecewise_lags_none_sinusoidal_no,0.51,0.0,651.654,656.645,False,True,False,0.791,0.477,0,1.213,1.213,0.383,866.7359332552478,,,,,,,,,,,,,,
Croplands_yearly_True_window_2_lags_1_sinusoidal_no_piecewise,True,2,piecewise_lags_1_sinusoidal_no,0.605,0.0,627.049,633.599,True,True,False,0.859,0.53,0,1.773,1.832,0.085,798.2378840031794,1.06,0.619,,,,,,,,,,,,
Croplands_yearly_True_window_2_lags_2_sinusoidal_no_piecewise,True,2,piecewise_lags_2_sinusoidal_no,0.63,0.0,606.197,612.641,True,True,False,0.831,0.572,0,1.691,1.878,0.098,820.4512926666425,,,1.187,0.499,,,,,,,,,,
Croplands_yearly_True_window_2_lags_3_sinusoidal_no_piecewise,True,2,piecewise_lags_3_sinusoidal_no,0.615,0.0,591.367,597.701,True,True,False,0.841,0.544,0,1.439,1.648,0.193,833.3658270574675,,,,,1.21,0.539,,,,,,,,
Croplands_yearly_True_window_2_lags_4_sinusoidal_no_piecewise,True,2,piecewise_lags_4_sinusoidal_no,0.629,0.0,576.066,582.287,True,True,False,0.785,0.522,0,1.474,1.7,0.252,832.9896012588408,,,,,,,1.226,0.352,,,,,,
Croplands_yearly_True_window_2_lags_5_sinusoidal_no_piecewise,True,2,piecewise_lags_5_sinusoidal_no,0.645,0.0,557.848,563.954,True,True,False,0.805,0.448,0,1.736,2.025,0.137,811.8361994215476,,,,,,,,,1.289,0.174,,,,
Croplands_yearly_True_window_2_lags_none_sinusoidal_yes_piecewise,True,2,piecewise_lags_none_sinusoidal_yes,0.512,0.0,655.515,663.832,False,True,False,0.804,0.454,0,1.236,1.347,0.374,866.7359332552478,,,,,,,,,,,1.015,1.096,0.942,0.731
Croplands_yearly_True_window_2_lags_1_sinusoidal_yes_piecewise,True,2,piecewise_lags_1_sinusoidal_yes,0.607,0.0,630.821,640.646,True,False,False,0.851,0.398,0,1.949,2.251,0.187,798.2378840031794,1.073,0.661,,,,,,,,,1.034,1.194,0.842,0.732
Croplands_yearly_True_window_2_lags_2_sinusoidal_yes_piecewise,True,2,piecewise_lags_2_sinusoidal_yes,0.637,0.0,609.527,619.193,True,True,False,0.869,0.473,0,1.815,2.217,0.107,820.4512926666425,,,1.221,0.56,,,,,,,1.033,1.148,0.485,0.842
Croplands_yearly_True_window_2_lags_3_sinusoidal_yes_piecewise,True,2,piecewise_lags_3_sinusoidal_yes,0.624,0.0,594.535,604.036,True,True,False,0.881,0.462,0,1.538,2.021,0.219,833.3658270574675,,,,,1.257,0.539,,,,,1.17,1.056,0.564,0.599
Croplands_yearly_True_window_2_lags_4_sinusoidal_yes_piecewise,True,2,piecewise_lags_4_sinusoidal_yes,0.636,0.003,579.422,588.754,True,True,False,0.803,0.474,0,1.541,1.942,0.376,832.9896012588408,,,,,,,1.258,0.324,,,1.111,1.032,0.737,0.563
Croplands_yearly_True_window_2_lags_5_sinusoidal_yes_piecewise,True,2,piecewise_lags_5_sinusoidal_yes,0.659,0.023,560.533,569.691,True,True,False,0.772,0.234,0,1.787,2.165,0.479,811.8361994215476,,,,,,,,,1.309,0.142,1.04,1.03,0.917,0.313
Croplands_yearly_False_window_3_lags_none_sinusoidal_no_piecewise,False,3,piecewise_lags_none_sinusoidal_no,0.216,0.0,3268.037,3277.548,False,False,False,1.129,0.199,0,1.113,1.113,0.0,974.3975973333334,,,,,,,,,,,,,,
Croplands_yearly_False_window_3_lags_1_sinusoidal_no_piecewise,False,3,piecewise_lags_1_sinusoidal_no,0.246,0.0,3244.167,3256.826,False,False,False,1.144,0.232,0,1.121,1.186,0.0,974.9804234666667,1.065,0.013,,,,,,,,,,,,
Croplands_yearly_False_window_3_lags_2_sinusoidal_no_piecewise,False,3,piecewise_lags_2_sinusoidal_no,0.222,0.0,3232.419,3245.056,False,False,False,1.136,0.21,0,1.127,1.253,0.0,975.5632496000002,,,1.125,0.371,,,,,,,,,,
Croplands_yearly_False_window_3_lags_3_sinusoidal_no_piecewise,False,3,piecewise_lags_3_sinusoidal_no,0.183,0.0,3311.596,3324.209,False,False,False,1.467,0.129,0,1.129,1.274,0.0,976.1460757333335,,,,,1.145,0.196,,,,,,,,
Croplands_yearly_False_window_3_lags_4_sinusoidal_no_piecewise,False,3,piecewise_lags_4_sinusoidal_no,0.229,0.0,3194.439,3207.029,False,False,False,1.105,0.146,0,1.115,1.23,0.0,985.7961420039733,,,,,,,1.115,0.177,,,,,,
Croplands_yearly_False_window_3_lags_5_sinusoidal_no_piecewise,False,3,piecewise_lags_5_sinusoidal_no,0.174,0.0,3274.724,3287.291,False,False,False,1.427,0.137,0,1.123,1.212,0.0,977.3117280000001,,,,,,,,,1.089,0.695,,,,
Croplands_yearly_False_window_3_lags_none_sinusoidal_yes_piecewise,False,3,piecewise_lags_none_sinusoidal_yes,0.22,0.0,3271.097,3286.949,False,False,False,1.133,0.173,0,1.113,1.114,0.0,974.3975973333334,,,,,,,,,,,1.001,1.0,0.795,0.36
Croplands_yearly_False_window_3_lags_1_sinusoidal_yes_piecewise,False,3,piecewise_lags_1_sinusoidal_yes,0.251,0.0,3247.098,3266.087,False,False,False,1.149,0.209,0,1.121,1.186,0.0,974.9804234666667,1.065,0.014,,,,,,,,,1.0,1.0,0.759,0.335
Croplands_yearly_False_window_3_lags_2_sinusoidal_yes_piecewise,False,3,piecewise_lags_2_sinusoidal_yes,0.229,0.0,3235.02,3253.975,False,False,False,1.142,0.189,0,1.127,1.253,0.0,975.5632496000002,,,1.126,0.387,,,,,,,1.0,1.0,0.696,0.277
Croplands_yearly_False_window_3_lags_3_sinusoidal_yes_piecewise,False,3,piecewise_lags_3_sinusoidal_yes,0.188,0.0,3314.345,3333.265,False,False,False,1.472,0.126,0,1.129,1.274,0.0,976.1460757333335,,,,,1.145,0.225,,,,,1.0,1.0,0.847,0.282
Croplands_yearly_False_window_3_lags_4_sinusoidal_yes_piecewise,False,3,piecewise_lags_4_sinusoidal_yes,0.238,0.0,3196.494,3215.379,False,False,False,1.118,0.103,0,1.115,1.231,0.0,985.7961420039733,,,,,,,1.116,0.151,,,1.0,1.0,0.827,0.178
Croplands_yearly_False_window_3_lags_5_sinusoidal_yes_piecewise,False,3,piecewise_lags_5_sinusoidal_yes,0.183,0.0,3276.863,3295.713,False,False,False,1.443,0.098,0,1.123,1.212,0.0,977.3117280000001,,,,,,,,,1.089,0.611,1.0,1.0,0.919,0.183
Croplands_yearly_True_window_3_lags_none_sinusoidal_no_piecewise,True,3,piecewise_lags_none_sinusoidal_no,0.631,0.0,627.408,632.399,True,True,False,0.644,0.621,0,1.358,1.358,0.057,831.7972093219336,,,,,,,,,,,,,,
Croplands_yearly_True_window_3_lags_1_sinusoidal_no_piecewise,True,3,piecewise_lags_1_sinusoidal_no,0.69,0.0,609.577,616.127,True,True,False,0.849,0.625,0,1.423,1.495,0.031,832.3534748484007,1.072,0.124,,,,,,,,,,,,
Croplands_yearly_True_window_3_lags_2_sinusoidal_no_piecewise,True,3,piecewise_lags_2_sinusoidal_no,0.666,0.0,595.028,601.472,True,True,False,0.714,0.571,0,1.452,1.612,0.031,832.2546171119237,,,1.16,0.186,,,,,,,,,,
Croplands_yearly_True_window_3_lags_3_sinusoidal_no_piecewise,True,3,piecewise_lags_3_sinusoidal_no,0.664,0.0,580.551,586.885,True,False,False,0.758,0.547,0,2.131,2.507,0.056,756.8203165277994,,,,,1.375,0.419,,,,,,,,
Croplands_yearly_True_window_3_lags_4_sinusoidal_no_piecewise,True,3,piecewise_lags_4_sinusoidal_no,0.672,0.0,565.471,571.693,True,False,False,0.587,0.585,0,1.447,1.684,0.073,831.2695515406162,,,,,,,1.237,0.197,,,,,,
Croplands_yearly_True_window_3_lags_5_sinusoidal_no_piecewise,True,3,piecewise_lags_5_sinusoidal_no,0.683,0.0,546.871,552.977,True,False,False,0.93,0.573,0,2.423,2.982,0.014,753.8839073662987,,,,,,,,,1.559,0.145,,,,
Croplands_yearly_True_window_3_lags_none_sinusoidal_yes_piecewise,True,3,piecewise_lags_none_sinusoidal_yes,0.643,0.0,630.116,638.434,True,True,False,0.718,0.569,0,1.387,1.47,0.042,831.7972093219336,,,,,,,,,,,1.006,1.077,0.303,0.693
Croplands_yearly_True_window_3_lags_1_sinusoidal_yes_piecewise,True,3,piecewise_lags_1_sinusoidal_yes,0.7,0.0,612.32,622.146,True,False,False,0.974,0.55,0,1.493,1.742,0.023,832.3534748484007,1.084,0.146,,,,,,,,,1.008,1.157,0.359,0.575
Croplands_yearly_True_window_3_lags_2_sinusoidal_yes_piecewise,True,3,piecewise_lags_2_sinusoidal_yes,0.687,0.0,596.561,606.226,False,False,False,0.836,0.507,0,1.562,2.007,0.016,832.2546171119237,,,1.2,0.204,,,,,,,1.022,1.222,0.178,0.528
Croplands_yearly_True_window_3_lags_3_sinusoidal_yes_piecewise,True,3,piecewise_lags_3_sinusoidal_yes,0.689,0.0,581.828,591.33,True,False,False,1.003,0.495,0,2.386,3.071,0.025,756.8203165277994,,,,,1.46,0.53,,,,,1.053,1.173,0.184,0.327
Croplands_yearly_True_window_3_lags_4_sinusoidal_yes_piecewise,True,3,piecewise_lags_4_sinusoidal_yes,0.687,0.001,567.825,577.157,True,False,False,0.631,0.529,0,1.517,1.948,0.093,831.2695515406162,,,,,,,1.274,0.198,,,1.069,1.088,0.263,0.886
Croplands_yearly_True_window_3_lags_5_sinusoidal_yes_piecewise,True,3,piecewise_lags_5_sinusoidal_yes,0.696,0.002,549.446,558.605,True,True,False,1.071,0.555,0,2.475,3.091,0.033,753.8839073662987,,,,,,,,,1.579,0.23,1.007,1.029,0.283,0.707
Croplands_yearly_False_window_4_lags_none_sinusoidal_no_piecewise,False,4,piecewise_lags_none_sinusoidal_no,0.235,0.0,3203.303,3212.814,False,False,False,0.921,0.183,0,1.105,1.105,0.0,963.5366734375,,,,,,,,,,,,,,
Croplands_yearly_False_window_4_lags_1_sinusoidal_no_piecewise,False,4,piecewise_lags_1_sinusoidal_no,0.245,0.0,3184.12,3196.779,False,False,False,0.953,0.232,0,1.107,1.128,0.0,963.57053874,1.02,0.275,,,,,,,,,,,,
Croplands_yearly_False_window_4_lags_2_sinusoidal_no_piecewise,False,4,piecewise_lags_2_sinusoidal_no,0.244,0.0,3168.972,3181.608,False,False,False,0.925,0.227,0,1.112,1.166,0.0,963.6044040424999,,,1.055,0.378,,,,,,,,,,
Croplands_yearly_False_window_4_lags_3_sinusoidal_no_piecewise,False,4,piecewise_lags_3_sinusoidal_no,0.171,0.0,3212.368,3224.981,False,False,False,0.982,0.106,0,1.114,1.189,0.006,963.638269345,,,,,1.075,0.379,,,,,,,,
Croplands_yearly_False_window_4_lags_4_sinusoidal_no_piecewise,False,4,piecewise_lags_4_sinusoidal_no,0.251,0.0,3131.373,3143.963,False,False,False,0.913,0.172,0,1.124,1.193,0.0,963.9120549950001,,,,,,,1.069,0.14,,,,,,
Croplands_yearly_False_window_4_lags_5_sinusoidal_no_piecewise,False,4,piecewise_lags_5_sinusoidal_no,0.169,0.0,3176.997,3189.563,False,False,False,0.974,0.1,0,1.112,1.149,0.006,963.70599995,,,,,,,,,1.037,0.282,,,,
Croplands_yearly_False_window_4_lags_none_sinusoidal_yes_piecewise,False,4,piecewise_lags_none_sinusoidal_yes,0.238,0.0,3206.756,3222.608,False,False,False,0.924,0.165,0,1.105,1.109,0.0,963.5366734375,,,,,,,,,,,1.0,1.004,0.733,0.522
Croplands_yearly_False_window_4_lags_1_sinusoidal_yes_piecewise,False,4,piecewise_lags_1_sinusoidal_yes,0.248,0.0,3187.413,3206.402,False,False,False,0.954,0.213,0,1.108,1.133,0.0,963.57053874,1.02,0.281,,,,,,,,,1.0,1.005,0.705,0.466
Croplands_yearly_False_window_4_lags_2_sinusoidal_yes_piecewise,False,4,piecewise_lags_2_sinusoidal_yes,0.249,0.0,3171.84,3190.794,False,False,False,0.929,0.2,0,1.112,1.173,0.0,963.6044040424999,,,1.055,0.39,,,,,,,1.0,1.005,0.581,0.379
Croplands_yearly_False_window_4_lags_3_sinusoidal_yes_piecewise,False,4,piecewise_lags_3_sinusoidal_yes,0.174,0.0,3215.562,3234.482,False,False,False,0.987,0.085,0,1.115,1.198,0.007,963.638269345,,,,,1.076,0.426,,,,,1.0,1.007,0.986,0.378
Croplands_yearly_False_window_4_lags_4_sinusoidal_yes_piecewise,False,4,piecewise_lags_4_sinusoidal_yes,0.258,0.0,3133.761,3152.646,False,False,False,0.92,0.157,0,1.125,1.203,0.0,963.9120549950001,,,,,,,1.07,0.12,,,1.0,1.007,0.685,0.242
Croplands_yearly_False_window_4_lags_5_sinusoidal_yes_piecewise,False,4,piecewise_lags_5_sinusoidal_yes,0.179,0.0,3178.953,3197.803,False,False,False,0.982,0.076,0,1.113,1.157,0.006,963.70599995,,,,,,,,,1.037,0.224,1.0,1.007,0.978,0.161
Croplands_yearly_True_window_4_lags_none_sinusoidal_no_piecewise,True,4,piecewise_lags_none_sinusoidal_no,0.638,0.0,618.866,623.857,True,False,False,0.479,0.6,0,1.587,1.587,0.012,785.575398993521,,,,,,,,,,,,,,
Croplands_yearly_True_window_4_lags_1_sinusoidal_no_piecewise,True,4,piecewise_lags_1_sinusoidal_no,0.744,0.0,595.842,602.393,True,False,False,0.842,0.713,0,1.723,1.835,0.002,783.5631353966992,1.112,0.022,,,,,,,,,,,,
Croplands_yearly_True_window_4_lags_2_sinusoidal_no_piecewise,True,4,piecewise_lags_2_sinusoidal_no,0.722,0.0,581.651,588.095,True,False,False,0.598,0.682,0,1.698,1.924,0.002,788.6222755951491,,,1.226,0.026,,,,,,,,,,
Croplands_yearly_True_window_4_lags_3_sinusoidal_no_piecewise,True,4,piecewise_lags_3_sinusoidal_no,0.708,0.0,570.157,576.491,True,False,False,0.541,0.591,0,1.723,2.018,0.012,783.6401196619408,,,,,1.294,0.186,,,,,,,,
Croplands_yearly_True_window_4_lags_4_sinusoidal_no_piecewise,True,4,piecewise_lags_4_sinusoidal_no,0.695,0.0,558.242,564.463,True,False,False,0.436,0.584,0,1.364,1.587,0.038,829.8969926145985,,,,,,,1.223,0.203,,,,,,
Croplands_yearly_True_window_4_lags_5_sinusoidal_no_piecewise,True,4,piecewise_lags_5_sinusoidal_no,0.725,0.0,536.734,542.84,True,False,False,0.606,0.645,0,1.946,2.426,0.003,776.7855092228835,,,,,,,,,1.481,0.067,,,,
Croplands_yearly_True_window_4_lags_none_sinusoidal_yes_piecewise,True,4,piecewise_lags_none_sinusoidal_yes,0.681,0.0,617.905,626.223,True,True,False,0.597,0.647,0,1.622,1.683,0.001,785.575398993521,,,,,,,,,,,1.027,1.034,0.043,0.495
Croplands_yearly_True_window_4_lags_1_sinusoidal_yes_piecewise,True,4,piecewise_lags_1_sinusoidal_yes,0.793,0.0,591.86,601.686,True,True,False,1.293,0.737,0,1.817,2.072,0.0,783.5631353966992,1.126,0.012,,,,,,,,,1.052,1.077,0.013,0.266
