analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_quadratic,p_value_quadratic,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_yearly_False_window_1_lags_none_sinusoidal_no_quadratic,False,1,quadratic_lags_none_sinusoidal_no,0.099,0.009,3525.308,3534.819,False,False,True,2.447,0.092,0,1.489,1.489,0.0,,,,,,,,,,,,,,
Croplands_yearly_False_window_1_lags_1_sinusoidal_no_quadratic,False,1,quadratic_lags_1_sinusoidal_no,0.101,0.069,3508.065,3520.724,False,False,True,2.437,0.078,0,1.504,1.526,0.0,1.022,0.689,,,,,,,,,,,,
Croplands_yearly_False_window_1_lags_2_sinusoidal_no_quadratic,False,1,quadratic_lags_2_sinusoidal_no,0.111,0.005,3485.786,3498.422,False,True,True,2.417,0.092,0,1.5,1.506,0.0,,,1.006,0.222,,,,,,,,,,
Croplands_yearly_False_window_1_lags_3_sinusoidal_no_quadratic,False,1,quadratic_lags_3_sinusoidal_no,0.105,0.158,3466.75,3479.363,False,False,True,2.41,0.06,0,1.5,1.501,0.0,,,,,1.0,0.456,,,,,,,,
Croplands_yearly_False_window_1_lags_4_sinusoidal_no_quadratic,False,1,quadratic_lags_4_sinusoidal_no,0.111,0.005,3446.243,3458.833,False,False,True,2.416,0.038,0,1.505,1.508,0.0,,,,,,,1.003,0.213,,,,,,
Croplands_yearly_False_window_1_lags_5_sinusoidal_no_quadratic,False,1,quadratic_lags_5_sinusoidal_no,0.102,0.031,3428.123,3440.689,False,True,True,2.424,0.07,0,1.506,1.506,0.0,,,,,,,,,1.001,0.816,,,,
Croplands_yearly_False_window_1_lags_none_sinusoidal_yes_quadratic,False,1,quadratic_lags_none_sinusoidal_yes,0.1,0.009,3529.187,3545.039,False,True,True,2.451,0.062,0,1.492,1.499,0.0,,,,,,,,,,,1.004,1.003,0.95,0.736
Croplands_yearly_False_window_1_lags_1_sinusoidal_yes_quadratic,False,1,quadratic_lags_1_sinusoidal_yes,0.101,0.071,3511.934,3530.923,False,True,True,2.441,0.06,0,1.508,1.538,0.0,1.022,0.699,,,,,,,,,1.004,1.004,0.932,0.732
Croplands_yearly_False_window_1_lags_2_sinusoidal_yes_quadratic,False,1,quadratic_lags_2_sinusoidal_yes,0.113,0.005,3489.407,3508.361,False,True,True,2.426,0.072,0,1.504,1.519,0.0,,,1.006,0.215,,,,,,,1.004,1.005,0.997,0.546
Croplands_yearly_False_window_1_lags_3_sinusoidal_yes_quadratic,False,1,quadratic_lags_3_sinusoidal_yes,0.106,0.156,3470.597,3489.516,False,False,True,2.416,0.055,0,1.504,1.513,0.0,,,,,1.0,0.474,,,,,1.003,1.005,0.972,0.702
Croplands_yearly_False_window_1_lags_4_sinusoidal_yes_quadratic,False,1,quadratic_lags_4_sinusoidal_yes,0.114,0.004,3449.819,3468.704,False,True,True,2.424,0.006,0,1.509,1.521,0.0,,,,,,,1.003,0.202,,,1.003,1.006,0.992,0.523
Croplands_yearly_False_window_1_lags_5_sinusoidal_yes_quadratic,False,1,quadratic_lags_5_sinusoidal_yes,0.104,0.028,3431.801,3450.651,False,True,True,2.434,0.036,0,1.51,1.519,0.0,,,,,,,,,1.001,0.783,1.003,1.006,0.957,0.579
Croplands_yearly_True_window_1_lags_none_sinusoidal_no_quadratic,True,1,quadratic_lags_none_sinusoidal_no,0.397,0.0,678.986,683.977,True,True,True,2.249,0.28,0,1.74,1.74,0.874,,,,,,,,,,,,,,
Croplands_yearly_True_window_1_lags_1_sinusoidal_no_quadratic,True,1,quadratic_lags_1_sinusoidal_no,0.448,0.0,658.236,664.786,True,True,True,2.178,0.362,0,1.778,1.779,0.616,1.0,0.883,,,,,,,,,,,,
Croplands_yearly_True_window_1_lags_2_sinusoidal_no_quadratic,True,1,quadratic_lags_2_sinusoidal_no,0.49,0.005,637.732,644.176,True,True,True,2.133,0.453,0,1.88,1.96,0.942,,,1.08,0.196,,,,,,,,,,
Croplands_yearly_True_window_1_lags_3_sinusoidal_no_quadratic,True,1,quadratic_lags_3_sinusoidal_no,0.461,0.0,623.114,629.448,True,True,True,2.193,0.352,0,1.785,1.798,0.899,,,,,1.014,0.774,,,,,,,,
Croplands_yearly_True_window_1_lags_4_sinusoidal_no_quadratic,True,1,quadratic_lags_4_sinusoidal_no,0.474,0.004,606.207,612.429,True,True,True,2.239,0.335,0,1.818,1.82,0.861,,,,,,,1.002,0.416,,,,,,
Croplands_yearly_True_window_1_lags_5_sinusoidal_no_quadratic,True,1,quadratic_lags_5_sinusoidal_no,0.467,0.005,589.523,595.628,True,True,True,2.305,0.11,0,1.892,1.892,0.681,,,,,,,,,1.0,0.367,,,,
Croplands_yearly_True_window_1_lags_none_sinusoidal_yes_quadratic,True,1,quadratic_lags_none_sinusoidal_yes,0.398,0.0,682.937,691.255,True,True,True,2.249,0.222,0,1.939,2.207,0.964,,,,,,,,,,,1.035,1.234,0.934,0.846
Croplands_yearly_True_window_1_lags_1_sinusoidal_yes_quadratic,True,1,quadratic_lags_1_sinusoidal_yes,0.457,0.0,661.605,671.431,True,True,True,2.174,0.137,0,1.977,2.233,0.898,1.001,0.846,,,,,,,,,1.035,1.221,0.995,0.47
Croplands_yearly_True_window_1_lags_2_sinusoidal_yes_quadratic,True,1,quadratic_lags_2_sinusoidal_yes,0.493,0.006,641.52,651.186,True,True,True,2.146,0.368,0,2.026,2.286,0.904,,,1.093,0.224,,,,,,,1.011,1.156,0.743,0.801
Croplands_yearly_True_window_1_lags_3_sinusoidal_yes_quadratic,True,1,quadratic_lags_3_sinusoidal_yes,0.468,0.001,626.685,636.186,True,True,True,2.195,0.25,0,1.974,2.233,0.904,,,,,1.017,0.776,,,,,1.039,1.202,0.977,0.557
Croplands_yearly_True_window_1_lags_4_sinusoidal_yes_quadratic,True,1,quadratic_lags_4_sinusoidal_yes,0.483,0.009,609.608,618.94,True,True,True,2.267,0.167,0,2.065,2.37,0.948,,,,,,,1.002,0.381,,,1.045,1.257,0.775,0.541
Croplands_yearly_True_window_1_lags_5_sinusoidal_yes_quadratic,True,1,quadratic_lags_5_sinusoidal_yes,0.482,0.016,592.589,601.747,True,True,True,2.36,-0.051,0,2.116,2.366,0.994,,,,,,,,,1.0,0.31,1.039,1.211,0.956,0.392
Croplands_yearly_False_window_2_lags_none_sinusoidal_no_quadratic,False,2,quadratic_lags_none_sinusoidal_no,0.097,0.001,3364.244,3373.755,False,False,False,1.32,0.053,0,1.605,1.605,0.003,,,,,,,,,,,,,,
Croplands_yearly_False_window_2_lags_1_sinusoidal_no_quadratic,False,2,quadratic_lags_1_sinusoidal_no,0.098,0.005,3350.135,3362.794,False,True,False,1.32,0.05,0,1.611,1.611,0.004,1.0,0.418,,,,,,,,,,,,
Croplands_yearly_False_window_2_lags_2_sinusoidal_no_quadratic,False,2,quadratic_lags_2_sinusoidal_no,0.102,0.003,3331.306,3343.942,False,True,False,1.309,0.088,0,1.617,1.617,0.002,,,1.0,0.678,,,,,,,,,,
Croplands_yearly_False_window_2_lags_3_sinusoidal_no_quadratic,False,2,quadratic_lags_3_sinusoidal_no,0.101,0.002,3310.732,3323.345,False,True,False,1.326,0.048,0,1.621,1.622,0.003,,,,,1.0,0.486,,,,,,,,
Croplands_yearly_False_window_2_lags_4_sinusoidal_no_quadratic,False,2,quadratic_lags_4_sinusoidal_no,0.107,0.001,3292.97,3305.56,False,True,False,1.329,0.025,0,1.636,1.636,0.004,,,,,,,1.0,0.303,,,,,,
Croplands_yearly_False_window_2_lags_5_sinusoidal_no_quadratic,False,2,quadratic_lags_5_sinusoidal_no,0.107,0.0,3273.612,3286.178,False,True,False,1.322,0.055,0,1.633,1.635,0.004,,,,,,,,,1.003,0.148,,,,
Croplands_yearly_False_window_2_lags_none_sinusoidal_yes_quadratic,False,2,quadratic_lags_none_sinusoidal_yes,0.099,0.001,3367.955,3383.808,False,True,False,1.319,0.047,0,1.612,1.623,0.004,,,,,,,,,,,1.01,1.001,0.717,0.701
Croplands_yearly_False_window_2_lags_1_sinusoidal_yes_quadratic,False,2,quadratic_lags_1_sinusoidal_yes,0.1,0.006,3353.906,3372.895,False,True,False,1.318,0.015,0,1.617,1.628,0.005,1.0,0.418,,,,,,,,,1.01,1.001,0.707,0.781
Croplands_yearly_False_window_2_lags_2_sinusoidal_yes_quadratic,False,2,quadratic_lags_2_sinusoidal_yes,0.106,0.003,3334.57,3353.525,False,True,False,1.311,0.058,0,1.623,1.633,0.003,,,1.0,0.672,,,,,,,1.01,1.001,0.639,0.488
Croplands_yearly_False_window_2_lags_3_sinusoidal_yes_quadratic,False,2,quadratic_lags_3_sinusoidal_yes,0.103,0.002,3314.365,3333.284,False,True,False,1.328,0.031,0,1.627,1.637,0.004,,,,,1.0,0.471,,,,,1.009,1.0,0.84,0.578
Croplands_yearly_False_window_2_lags_4_sinusoidal_yes_quadratic,False,2,quadratic_lags_4_sinusoidal_yes,0.111,0.001,3296.292,3315.177,False,True,False,1.332,0.001,0,1.641,1.649,0.005,,,,,,,1.0,0.291,,,1.007,1.0,0.67,0.497
Croplands_yearly_False_window_2_lags_5_sinusoidal_yes_quadratic,False,2,quadratic_lags_5_sinusoidal_yes,0.111,0.0,3276.827,3295.677,False,True,False,1.327,0.015,0,1.638,1.649,0.005,,,,,,,,,1.003,0.132,1.008,1.001,0.808,0.405
Croplands_yearly_True_window_2_lags_none_sinusoidal_no_quadratic,True,2,quadratic_lags_none_sinusoidal_no,0.501,0.0,652.395,657.385,True,True,False,0.785,0.418,0,1.765,1.765,0.767,,,,,,,,,,,,,,
Croplands_yearly_True_window_2_lags_1_sinusoidal_no_quadratic,True,2,quadratic_lags_1_sinusoidal_no,0.585,0.0,628.857,635.407,True,True,False,0.858,0.506,0,1.832,1.862,0.24,1.03,0.518,,,,,,,,,,,,
Croplands_yearly_True_window_2_lags_2_sinusoidal_no_quadratic,True,2,quadratic_lags_2_sinusoidal_no,0.613,0.0,607.919,614.363,True,True,False,0.798,0.531,0,1.894,1.938,0.268,,,1.044,0.445,,,,,,,,,,
Croplands_yearly_True_window_2_lags_3_sinusoidal_no_quadratic,True,2,quadratic_lags_3_sinusoidal_no,0.601,0.0,592.697,599.031,True,True,False,0.811,0.501,0,1.817,1.86,0.467,,,,,1.043,0.563,,,,,,,,
Croplands_yearly_True_window_2_lags_4_sinusoidal_no_quadratic,True,2,quadratic_lags_4_sinusoidal_no,0.614,0.0,577.443,583.665,True,True,False,0.753,0.455,0,1.703,1.755,0.736,,,,,,,1.052,0.318,,,,,,
Croplands_yearly_True_window_2_lags_5_sinusoidal_no_quadratic,True,2,quadratic_lags_5_sinusoidal_no,0.633,0.0,559.015,565.12,True,True,False,0.79,0.377,0,1.896,1.907,0.273,,,,,,,,,1.011,0.164,,,,
Croplands_yearly_True_window_2_lags_none_sinusoidal_yes_quadratic,True,2,quadratic_lags_none_sinusoidal_yes,0.501,0.0,656.353,664.671,True,True,False,0.786,0.379,0,2.179,2.72,0.792,,,,,,,,,,,1.363,1.178,0.957,0.866
Croplands_yearly_True_window_2_lags_1_sinusoidal_yes_quadratic,True,2,quadratic_lags_1_sinusoidal_yes,0.591,0.0,632.334,642.159,True,False,False,0.814,0.353,0,2.231,2.753,0.486,1.044,0.543,,,,,,,,,1.33,1.148,0.908,0.51
Croplands_yearly_True_window_2_lags_2_sinusoidal_yes_quadratic,True,2,quadratic_lags_2_sinusoidal_yes,0.619,0.0,611.318,620.984,True,True,False,0.829,0.434,0,2.098,2.38,0.291,,,1.055,0.511,,,,,,,1.121,1.107,0.568,0.719
Croplands_yearly_True_window_2_lags_3_sinusoidal_yes_quadratic,True,2,quadratic_lags_3_sinusoidal_yes,0.609,0.0,595.972,605.473,True,True,False,0.831,0.442,0,2.152,2.622,0.563,,,,,1.06,0.563,,,,,1.291,1.119,0.74,0.523
Croplands_yearly_True_window_2_lags_4_sinusoidal_yes_quadratic,True,2,quadratic_lags_4_sinusoidal_yes,0.626,0.002,580.364,589.696,True,True,False,0.76,0.422,0,2.083,2.704,0.9,,,,,,,1.081,0.244,,,1.262,1.278,0.927,0.352
Croplands_yearly_True_window_2_lags_5_sinusoidal_yes_quadratic,True,2,quadratic_lags_5_sinusoidal_yes,0.653,0.004,561.099,570.257,True,True,False,0.735,0.131,0,2.483,3.157,0.836,,,,,,,,,1.019,0.108,1.399,1.256,0.716,0.213
Croplands_yearly_False_window_3_lags_none_sinusoidal_no_quadratic,False,3,quadratic_lags_none_sinusoidal_no,0.176,0.0,3276.768,3286.279,False,False,False,1.043,0.161,0,1.59,1.59,0.002,,,,,,,,,,,,,,
Croplands_yearly_False_window_3_lags_1_sinusoidal_no_quadratic,False,3,quadratic_lags_1_sinusoidal_no,0.201,0.0,3254.422,3267.081,False,False,False,1.051,0.179,0,1.596,1.596,0.001,1.0,0.035,,,,,,,,,,,,
Croplands_yearly_False_window_3_lags_2_sinusoidal_no_quadratic,False,3,quadratic_lags_2_sinusoidal_no,0.182,0.0,3241.144,3253.78,False,False,False,1.045,0.157,0,1.601,1.601,0.001,,,1.0,0.608,,,,,,,,,,
