analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_spline_0,vif_spline_1,vif_spline_2,p_value_spline_0,p_value_spline_1,p_value_spline_2,knots,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_yearly_False_window_1_lags_none_sinusoidal_no_spline,False,1,spline_lags_none_sinusoidal_no,0.1,0.791,3529.211,3545.064,False,True,True,2.439,0.085,0,1.0,1.0,1.0,1.0,0.0,0.534,0.864,"[np.float64(229.8), np.float64(617.24375), np.float64(757.8168), np.float64(923.625), np.float64(1604.483978)]",,,,,,,,,,,,,,
Croplands_yearly_False_window_1_lags_1_sinusoidal_no_spline,False,1,spline_lags_1_sinusoidal_no,0.106,0.666,3510.993,3529.982,False,True,True,2.412,0.068,0,1.0,1.211,1.104,1.0,0.0,0.517,0.329,"[np.float64(229.8), np.float64(616.5585), np.float64(756.87072), np.float64(924.6), np.float64(1604.483978)]",1.315,0.69,,,,,,,,,,,,
Croplands_yearly_False_window_1_lags_2_sinusoidal_no_spline,False,1,spline_lags_2_sinusoidal_no,0.113,0.777,3489.442,3508.397,False,True,True,2.407,0.0,0,1.0,1.159,1.18,1.003,0.0,0.531,0.599,"[np.float64(229.8), np.float64(615.87325), np.float64(755.77656), np.float64(925.50337), np.float64(1604.483978)]",,,1.342,0.236,,,,,,,,,,
Croplands_yearly_False_window_1_lags_3_sinusoidal_no_spline,False,1,spline_lags_3_sinusoidal_no,0.108,0.466,3470.139,3489.059,False,True,True,2.399,0.055,0,1.0,1.115,1.19,1.002,0.0,0.478,0.481,"[np.float64(229.8), np.float64(615.188), np.float64(754.38624), np.float64(926.26348), np.float64(1604.483978)]",,,,,1.307,0.425,,,,,,,,
Croplands_yearly_False_window_1_lags_4_sinusoidal_no_spline,False,1,spline_lags_4_sinusoidal_no,0.112,0.756,3450.138,3469.023,False,True,True,2.412,-0.202,0,1.0,1.143,1.163,1.0,0.0,0.537,0.807,"[np.float64(229.8), np.float64(615.061), np.float64(753.0925), np.float64(927.02359), np.float64(1604.483978)]",,,,,,,1.306,0.215,,,,,,
Croplands_yearly_False_window_1_lags_5_sinusoidal_no_spline,False,1,spline_lags_5_sinusoidal_no,0.11,0.59,3430.626,3449.476,False,True,True,2.406,0.022,0,1.0,1.099,1.222,1.0,0.0,0.134,0.235,"[np.float64(229.8), np.float64(614.934), np.float64(719.684), np.float64(843.052), np.float64(1604.483978)]",,,,,,,,,1.32,0.807,,,,
Croplands_yearly_False_window_1_lags_none_sinusoidal_yes_spline,False,1,spline_lags_none_sinusoidal_yes,0.101,0.772,3533.066,3555.259,False,True,True,2.444,0.056,0,1.0,1.011,1.017,1.002,0.0,0.51,0.868,"[np.float64(229.8), np.float64(617.24375), np.float64(757.8168), np.float64(923.625), np.float64(1604.483978)]",,,,,,,,,,,1.014,1.016,0.965,0.712
Croplands_yearly_False_window_1_lags_1_sinusoidal_yes_spline,False,1,spline_lags_1_sinusoidal_yes,0.106,0.657,3514.907,3540.225,False,True,True,2.416,0.051,0,1.0,1.232,1.129,1.012,0.0,0.501,0.35,"[np.float64(229.8), np.float64(616.5585), np.float64(756.87072), np.float64(924.6), np.float64(1604.483978)]",1.325,0.697,,,,,,,,,1.014,1.033,0.952,0.78
Croplands_yearly_False_window_1_lags_2_sinusoidal_yes_spline,False,1,spline_lags_2_sinusoidal_yes,0.115,0.798,3493.004,3518.277,False,True,True,2.415,-0.045,0,1.0,1.181,1.208,1.007,0.0,0.483,0.592,"[np.float64(229.8), np.float64(615.87325), np.float64(755.77656), np.float64(925.50337), np.float64(1604.483978)]",,,1.355,0.229,,,,,,,1.017,1.025,0.976,0.519
Croplands_yearly_False_window_1_lags_3_sinusoidal_yes_spline,False,1,spline_lags_3_sinusoidal_yes,0.109,0.465,3473.892,3499.118,False,True,True,2.406,0.052,0,1.0,1.137,1.222,1.013,0.0,0.447,0.458,"[np.float64(229.8), np.float64(615.188), np.float64(754.38624), np.float64(926.26348), np.float64(1604.483978)]",,,,,1.319,0.444,,,,,1.018,1.036,0.989,0.627
Croplands_yearly_False_window_1_lags_4_sinusoidal_yes_spline,False,1,spline_lags_4_sinusoidal_yes,0.114,0.767,3453.669,3478.849,False,True,True,2.42,-0.16,0,1.0,1.165,1.193,1.006,0.0,0.488,0.8,"[np.float64(229.8), np.float64(615.061), np.float64(753.0925), np.float64(927.02359), np.float64(1604.483978)]",,,,,,,1.318,0.204,,,1.017,1.029,0.999,0.504
Croplands_yearly_False_window_1_lags_5_sinusoidal_yes_spline,False,1,spline_lags_5_sinusoidal_yes,0.112,0.591,3434.208,3459.341,False,True,True,2.416,0.007,0,1.0,1.111,1.266,1.002,0.0,0.118,0.228,"[np.float64(229.8), np.float64(614.934), np.float64(719.684), np.float64(843.052), np.float64(1604.483978)]",,,,,,,,,1.334,0.77,1.009,1.037,0.972,0.529
Croplands_yearly_True_window_1_lags_none_sinusoidal_no_spline,True,1,spline_lags_none_sinusoidal_no,0.451,0.0,679.32,687.638,True,True,True,2.013,0.238,0,1.0,1.0,1.0,1.0,0.611,0.327,0.147,"[np.float64(482.346), np.float64(669.164375), np.float64(761.876996), np.float64(862.301167), np.float64(1042.5233317)]",,,,,,,,,,,,,,
Croplands_yearly_True_window_1_lags_1_sinusoidal_no_spline,True,1,spline_lags_1_sinusoidal_no,0.48,0.002,659.959,669.784,True,True,True,2.177,0.217,0,1.0,1.003,1.017,1.05,0.378,0.302,0.515,"[np.float64(482.346), np.float64(666.301187), np.float64(760.421036), np.float64(866.51175), np.float64(1042.5233317)]",1.07,0.893,,,,,,,,,,,,
Croplands_yearly_True_window_1_lags_2_sinusoidal_no_spline,True,1,spline_lags_2_sinusoidal_no,0.54,0.059,637.911,647.576,True,True,True,2.156,0.465,0,1.0,1.043,1.01,1.003,0.574,0.125,0.438,"[np.float64(482.346), np.float64(678.10215), np.float64(776.918771), np.float64(870.722334), np.float64(1042.5233317)]",,,1.056,0.096,,,,,,,,,,
Croplands_yearly_True_window_1_lags_3_sinusoidal_no_spline,True,1,spline_lags_3_sinusoidal_no,0.535,0.006,621.808,631.309,True,True,True,2.114,-0.012,0,1.0,1.004,1.023,1.0,0.518,0.297,0.079,"[np.float64(482.346), np.float64(652.289375), np.float64(772.887429), np.float64(858.090583), np.float64(1042.5233317)]",,,,,1.027,0.998,,,,,,,,
Croplands_yearly_True_window_1_lags_4_sinusoidal_no_spline,True,1,spline_lags_4_sinusoidal_no,0.501,0.028,608.316,617.648,True,True,True,2.243,0.137,0,1.0,1.008,1.09,1.028,0.484,0.272,0.98,"[np.float64(482.346), np.float64(641.14075), np.float64(767.428022), np.float64(862.301167), np.float64(1042.5233317)]",,,,,,,1.125,0.384,,,,,,
Croplands_yearly_True_window_1_lags_5_sinusoidal_no_spline,True,1,spline_lags_5_sinusoidal_no,0.488,0.021,592.162,601.32,True,True,True,2.256,-2.327,0,1.0,1.026,1.079,1.003,0.46,0.361,0.941,"[np.float64(539.6800000000001), np.float64(678.503575), np.float64(772.154457), np.float64(866.51175), np.float64(1042.5233317)]",,,,,,,,,1.108,0.375,,,,
Croplands_yearly_True_window_1_lags_none_sinusoidal_yes_spline,True,1,spline_lags_none_sinusoidal_yes,0.454,0.001,683.105,694.75,False,True,True,2.008,0.129,0,1.0,1.255,1.044,1.0,0.707,0.302,0.157,"[np.float64(482.346), np.float64(669.164375), np.float64(761.876996), np.float64(862.301167), np.float64(1042.5233317)]",,,,,,,,,,,1.058,1.242,0.686,0.902
Croplands_yearly_True_window_1_lags_1_sinusoidal_yes_spline,True,1,spline_lags_1_sinusoidal_yes,0.485,0.004,663.628,676.728,True,True,True,2.173,0.073,0,1.0,1.259,1.072,1.134,0.577,0.302,0.639,"[np.float64(482.346), np.float64(666.301187), np.float64(760.421036), np.float64(866.51175), np.float64(1042.5233317)]",1.075,0.932,,,,,,,,,1.08,1.309,0.791,0.657
Croplands_yearly_True_window_1_lags_2_sinusoidal_yes_spline,True,1,spline_lags_2_sinusoidal_yes,0.54,0.082,641.892,654.78,True,True,True,2.156,0.237,0,1.0,1.209,1.07,1.006,0.623,0.148,0.457,"[np.float64(482.346), np.float64(678.10215), np.float64(776.918771), np.float64(870.722334), np.float64(1042.5233317)]",,,1.062,0.109,,,,,,,1.049,1.176,0.912,0.967
Croplands_yearly_True_window_1_lags_3_sinusoidal_yes_spline,True,1,spline_lags_3_sinusoidal_yes,0.549,0.006,624.709,637.377,True,True,True,2.106,-0.348,0,1.0,1.233,1.112,1.056,0.865,0.286,0.062,"[np.float64(482.346), np.float64(652.289375), np.float64(772.887429), np.float64(858.090583), np.float64(1042.5233317)]",,,,,1.029,0.968,,,,,1.085,1.287,0.863,0.364
Croplands_yearly_True_window_1_lags_4_sinusoidal_yes_spline,True,1,spline_lags_4_sinusoidal_yes,0.506,0.039,612.024,624.467,True,True,True,2.258,-0.159,0,1.0,1.302,1.212,1.189,0.697,0.307,0.957,"[np.float64(482.346), np.float64(641.14075), np.float64(767.428022), np.float64(862.301167), np.float64(1042.5233317)]",,,,,,,1.127,0.381,,,1.251,1.326,0.995,0.639
Croplands_yearly_True_window_1_lags_5_sinusoidal_yes_spline,True,1,spline_lags_5_sinusoidal_yes,0.499,0.045,595.446,607.657,True,True,True,2.299,-2.674,0,1.0,1.341,1.272,1.033,0.749,0.373,0.895,"[np.float64(539.6800000000001), np.float64(678.503575), np.float64(772.154457), np.float64(866.51175), np.float64(1042.5233317)]",,,,,,,,,1.131,0.319,1.204,1.311,0.749,0.501
Croplands_yearly_False_window_2_lags_none_sinusoidal_no_spline,False,2,spline_lags_none_sinusoidal_no,0.125,0.953,3362.827,3378.68,False,True,False,1.328,0.065,0,1.0,1.0,1.0,1.0,0.001,0.021,0.478,"[np.float64(405.29949999999985), np.float64(657.865875), np.float64(760.997747), np.float64(903.993375), np.float64(1329.622989)]",,,,,,,,,,,,,,
Croplands_yearly_False_window_2_lags_1_sinusoidal_no_spline,False,2,spline_lags_1_sinusoidal_no,0.125,0.883,3348.822,3367.811,False,True,False,1.338,0.068,0,1.0,1.029,1.045,1.0,0.001,0.034,0.54,"[np.float64(405.29949999999985), np.float64(655.32225), np.float64(774.12415), np.float64(904.39525), np.float64(1329.622989)]",1.074,0.387,,,,,,,,,,,,
Croplands_yearly_False_window_2_lags_2_sinusoidal_no_spline,False,2,spline_lags_2_sinusoidal_no,0.126,0.594,3330.605,3349.56,False,True,False,1.322,-0.162,0,1.0,1.059,1.092,1.0,0.0,0.093,0.557,"[np.float64(405.29949999999985), np.float64(681.51778), np.float64(790.6518), np.float64(904.797125), np.float64(1329.622989)]",,,1.151,0.79,,,,,,,,,,
Croplands_yearly_False_window_2_lags_3_sinusoidal_no_spline,False,2,spline_lags_3_sinusoidal_no,0.125,0.463,3309.982,3328.901,False,True,False,1.326,0.06,0,1.0,1.055,1.111,1.001,0.0,0.081,0.863,"[np.float64(405.29949999999985), np.float64(681.06862), np.float64(792.4572), np.float64(905.199), np.float64(1329.622989)]",,,,,1.166,0.587,,,,,,,,
Croplands_yearly_False_window_2_lags_4_sinusoidal_no_spline,False,2,spline_lags_4_sinusoidal_no,0.135,0.301,3291.499,3310.384,False,True,False,1.327,0.053,0,1.0,1.039,1.123,1.0,0.001,0.062,0.499,"[np.float64(405.29949999999985), np.float64(680.61946), np.float64(794.332875), np.float64(890.1225), np.float64(1329.622989)]",,,,,,,1.163,0.344,,,,,,
Croplands_yearly_False_window_2_lags_5_sinusoidal_no_spline,False,2,spline_lags_5_sinusoidal_no,0.132,0.252,3272.687,3291.537,False,True,False,1.337,0.065,0,1.0,1.032,1.119,1.002,0.001,0.098,0.435,"[np.float64(405.29949999999985), np.float64(680.1703), np.float64(792.056), np.float64(905.672503), np.float64(1329.622989)]",,,,,,,,,1.152,0.138,,,,
Croplands_yearly_False_window_2_lags_none_sinusoidal_yes_spline,False,2,spline_lags_none_sinusoidal_yes,0.13,0.898,3365.813,3388.006,False,True,False,1.333,0.06,0,1.0,1.019,1.035,1.005,0.001,0.015,0.453,"[np.float64(405.29949999999985), np.float64(657.865875), np.float64(760.997747), np.float64(903.993375), np.float64(1329.622989)]",,,,,,,,,,,1.021,1.038,0.578,0.412
Croplands_yearly_False_window_2_lags_1_sinusoidal_yes_spline,False,2,spline_lags_1_sinusoidal_yes,0.129,0.831,3352.001,3377.319,False,True,False,1.341,0.029,0,1.0,1.046,1.084,1.002,0.001,0.026,0.532,"[np.float64(405.29949999999985), np.float64(655.32225), np.float64(774.12415), np.float64(904.39525), np.float64(1329.622989)]",1.076,0.386,,,,,,,,,1.021,1.036,0.544,0.516
Croplands_yearly_False_window_2_lags_2_sinusoidal_yes_spline,False,2,spline_lags_2_sinusoidal_yes,0.133,0.647,3333.146,3358.418,False,True,False,1.327,-0.162,0,1.0,1.075,1.138,1.019,0.0,0.062,0.674,"[np.float64(405.29949999999985), np.float64(681.51778), np.float64(790.6518), np.float64(904.797125), np.float64(1329.622989)]",,,1.156,0.787,,,,,,,1.022,1.054,0.518,0.32
Croplands_yearly_False_window_2_lags_3_sinusoidal_yes_spline,False,2,spline_lags_3_sinusoidal_yes,0.13,0.481,3312.947,3338.173,False,True,False,1.334,0.028,0,1.0,1.071,1.159,1.003,0.0,0.059,0.898,"[np.float64(405.29949999999985), np.float64(681.06862), np.float64(792.4572), np.float64(905.199), np.float64(1329.622989)]",,,,,1.173,0.565,,,,,1.017,1.044,0.688,0.364
Croplands_yearly_False_window_2_lags_4_sinusoidal_yes_spline,False,2,spline_lags_4_sinusoidal_yes,0.143,0.317,3293.899,3319.079,False,True,False,1.337,0.032,0,1.0,1.052,1.177,1.013,0.001,0.04,0.494,"[np.float64(405.29949999999985), np.float64(680.61946), np.float64(794.332875), np.float64(890.1225), np.float64(1329.622989)]",,,,,,,1.17,0.324,,,1.021,1.051,0.493,0.307
Croplands_yearly_False_window_2_lags_5_sinusoidal_yes_spline,False,2,spline_lags_5_sinusoidal_yes,0.14,0.241,3275.031,3300.164,False,True,False,1.351,0.027,0,1.0,1.043,1.18,1.003,0.001,0.063,0.456,"[np.float64(405.29949999999985), np.float64(680.1703), np.float64(792.056), np.float64(905.672503), np.float64(1329.622989)]",,,,,,,,,1.159,0.116,1.014,1.053,0.66,0.239
Croplands_yearly_True_window_2_lags_none_sinusoidal_no_spline,True,2,spline_lags_none_sinusoidal_no,0.513,0.0,655.426,663.743,False,True,False,0.859,-1.332,0,1.0,1.0,1.0,1.0,0.567,0.572,0.543,"[np.float64(512.6990000000001), np.float64(670.229162), np.float64(758.477509), np.float64(849.961333), np.float64(1013.5472407666666)]",,,,,,,,,,,,,,
Croplands_yearly_True_window_2_lags_1_sinusoidal_no_spline,True,2,spline_lags_1_sinusoidal_no,0.596,0.0,631.858,641.684,True,True,False,0.875,0.245,0,1.0,1.034,1.031,1.032,0.146,0.794,0.945,"[np.float64(512.6990000000001), np.float64(666.894806), np.float64(773.947831), np.float64(851.776107), np.float64(1013.5472407666666)]",1.097,0.525,,,,,,,,,,,,
Croplands_yearly_True_window_2_lags_2_sinusoidal_no_spline,True,2,spline_lags_2_sinusoidal_no,0.643,0.002,608.909,618.574,False,True,False,0.842,0.206,0,1.0,1.029,1.021,1.013,0.125,0.497,0.301,"[np.float64(512.6990000000001), np.float64(681.114135), np.float64(786.018666), np.float64(852.58238), np.float64(1013.5472407666666)]",,,1.064,0.242,,,,,,,,,,
Croplands_yearly_True_window_2_lags_3_sinusoidal_no_spline,True,2,spline_lags_3_sinusoidal_no,0.62,0.005,594.941,604.442,True,True,False,0.87,0.52,0,1.0,1.042,1.028,1.024,0.241,0.466,0.67,"[np.float64(512.6990000000001), np.float64(679.533037), np.float64(771.272616), np.float64(842.306248), np.float64(1013.5472407666666)]",,,,,1.094,0.458,,,,,,,,
Croplands_yearly_True_window_2_lags_4_sinusoidal_no_spline,True,2,spline_lags_4_sinusoidal_no,0.641,0.006,578.964,588.296,True,True,False,0.827,-1.613,0,1.0,1.107,1.132,1.002,0.425,0.179,0.886,"[np.float64(482.346), np.float64(659.976598), np.float64(725.865432), np.float64(834.807046), np.float64(1013.5472407666666)]",,,,,,,1.241,0.311,,,,,,
Croplands_yearly_True_window_2_lags_5_sinusoidal_no_spline,True,2,spline_lags_5_sinusoidal_no,0.646,0.004,561.812,570.97,True,True,False,0.865,0.001,0,1.0,1.179,1.202,1.009,0.257,0.706,0.37,"[np.float64(543.052), np.float64(666.894806), np.float64(741.666809), np.float64(836.157915), np.float64(1013.5472407666666)]",,,,,,,,,1.39,0.169,,,,
Croplands_yearly_True_window_2_lags_none_sinusoidal_yes_spline,True,2,spline_lags_none_sinusoidal_yes,0.514,0.0,659.344,670.989,False,True,False,0.854,-1.328,0,1.0,1.517,1.032,1.019,0.634,0.57,0.563,"[np.float64(512.6990000000001), np.float64(670.229162), np.float64(758.477509), np.float64(849.961333), np.float64(1013.5472407666666)]",,,,,,,,,,,1.36,1.208,0.888,0.852
Croplands_yearly_True_window_2_lags_1_sinusoidal_yes_spline,True,2,spline_lags_1_sinusoidal_yes,0.6,0.0,635.48,648.581,True,False,False,0.837,-0.056,0,1.0,1.426,1.126,1.095,0.319,0.752,0.992,"[np.float64(512.6990000000001), np.float64(666.894806), np.float64(773.947831), np.float64(851.776107), np.float64(1013.5472407666666)]",1.105,0.555,,,,,,,,,1.328,1.214,0.88,0.593
Croplands_yearly_True_window_2_lags_2_sinusoidal_yes_spline,True,2,spline_lags_2_sinusoidal_yes,0.645,0.003,612.689,625.577,False,True,False,0.859,0.304,0,1.0,1.185,1.12,1.04,0.151,0.609,0.33,"[np.float64(512.6990000000001), np.float64(681.114135), np.float64(786.018666), np.float64(852.58238), np.float64(1013.5472407666666)]",,,1.064,0.292,,,,,,,1.125,1.157,0.693,0.932
Croplands_yearly_True_window_2_lags_3_sinusoidal_yes_spline,True,2,spline_lags_3_sinusoidal_yes,0.629,0.005,598.095,610.763,True,True,False,0.908,0.429,0,1.0,1.392,1.108,1.121,0.345,0.554,0.522,"[np.float64(512.6990000000001), np.float64(679.533037), np.float64(771.272616), np.float64(842.306248), np.float64(1013.5472407666666)]",,,,,1.099,0.514,,,,,1.312,1.21,0.705,0.506
Croplands_yearly_True_window_2_lags_4_sinusoidal_yes_spline,True,2,spline_lags_4_sinusoidal_yes,0.65,0.012,582.104,594.547,True,True,False,0.824,-1.446,0,1.0,1.791,1.14,1.056,0.75,0.191,0.979,"[np.float64(482.346), np.float64(659.976598), np.float64(725.865432), np.float64(834.807046), np.float64(1013.5472407666666)]",,,,,,,1.313,0.254,,,1.29,1.385,0.997,0.434
Croplands_yearly_True_window_2_lags_5_sinusoidal_yes_spline,True,2,spline_lags_5_sinusoidal_yes,0.671,0.006,563.241,575.452,True,True,False,0.848,-0.262,0,1.0,2.242,1.278,1.11,0.815,0.885,0.249,"[np.float64(543.052), np.float64(666.894806), np.float64(741.666809), np.float64(836.157915), np.float64(1013.5472407666666)]",,,,,,,,,1.547,0.098,1.627,1.456,0.854,0.168
Croplands_yearly_False_window_3_lags_none_sinusoidal_no_spline,False,3,spline_lags_none_sinusoidal_no,0.206,0.049,3274.217,3290.069,False,False,False,1.111,0.17,0,1.0,1.0,1.0,1.0,0.0,0.044,0.545,"[np.float64(444.2659999999999), np.float64(677.354983), np.float64(794.189167), np.float64(869.683665), np.float64(1270.8019926666668)]",,,,,,,,,,,,,,
Croplands_yearly_False_window_3_lags_1_sinusoidal_no_spline,False,3,spline_lags_1_sinusoidal_no,0.25,0.268,3247.251,3266.24,False,False,False,1.124,0.235,0,1.0,1.004,1.009,1.013,0.0,0.024,0.086,"[np.float64(444.2659999999999), np.float64(674.6761), np.float64(796.536067), np.float64(869.704266), np.float64(1270.8019926666668)]",1.025,0.02,,,,,,,,,,,,
Croplands_yearly_False_window_3_lags_2_sinusoidal_no_spline,False,3,spline_lags_2_sinusoidal_no,0.212,0.135,3238.758,3257.712,False,False,False,1.106,0.121,0,1.0,1.013,1.054,1.0,0.0,0.06,0.642,"[np.float64(444.2659999999999), np.float64(671.997217), np.float64(798.131167), np.float64(869.826567), np.float64(1270.8019926666668)]",,,1.067,0.449,,,,,,,,,,
Croplands_yearly_False_window_3_lags_3_sinusoidal_no_spline,False,3,spline_lags_3_sinusoidal_no,0.172,0.411,3317.904,3336.824,False,False,False,1.443,0.036,0,1.0,1.036,1.083,1.0,0.001,0.058,0.526,"[np.float64(444.2659999999999), np.float64(669.318333), np.float64(798.222667), np.float64(872.034203), np.float64(1270.8019926666668)]",,,,,1.12,0.222,,,,,,,,
Croplands_yearly_False_window_3_lags_4_sinusoidal_no_spline,False,3,spline_lags_4_sinusoidal_no,0.219,0.011,3200.812,3219.697,False,False,False,1.085,0.118,0,1.0,1.035,1.094,1.0,0.0,0.076,0.809,"[np.float64(444.2659999999999), np.float64(668.235917), np.float64(798.110833), np.float64(870.47797), np.float64(1270.8019926666668)]",,,,,,,1.13,0.153,,,,,,
Croplands_yearly_False_window_3_lags_5_sinusoidal_no_spline,False,3,spline_lags_5_sinusoidal_no,0.164,0.077,3280.831,3299.681,False,False,False,1.384,-0.029,0,1.0,1.045,1.091,1.0,0.002,0.073,0.535,"[np.float64(444.2659999999999), np.float64(667.1535), np.float64(795.493), np.float64(869.718), np.float64(1270.8019926666668)]",,,,,,,,,1.136,0.648,,,,
Croplands_yearly_False_window_3_lags_none_sinusoidal_yes_spline,False,3,spline_lags_none_sinusoidal_yes,0.209,0.062,3277.407,3299.6,False,False,False,1.115,0.133,0,1.0,1.023,1.047,1.016,0.0,0.032,0.625,"[np.float64(444.2659999999999), np.float64(677.354983), np.float64(794.189167), np.float64(869.683665), np.float64(1270.8019926666668)]",,,,,,,,,,,1.026,1.06,0.764,0.403
Croplands_yearly_False_window_3_lags_1_sinusoidal_yes_spline,False,3,spline_lags_1_sinusoidal_yes,0.256,0.314,3249.98,3275.299,False,False,False,1.133,0.213,0,1.0,1.025,1.057,1.013,0.0,0.015,0.082,"[np.float64(444.2659999999999), np.float64(674.6761), np.float64(796.536067), np.float64(869.704266), np.float64(1270.8019926666668)]",1.026,0.02,,,,,,,,,1.024,1.045,0.687,0.302
Croplands_yearly_False_window_3_lags_2_sinusoidal_yes_spline,False,3,spline_lags_2_sinusoidal_yes,0.218,0.159,3241.446,3266.718,False,False,False,1.115,0.109,0,1.0,1.033,1.108,1.006,0.0,0.039,0.693,"[np.float64(444.2659999999999), np.float64(671.997217), np.float64(798.131167), np.float64(869.826567), np.float64(1270.8019926666668)]",,,1.069,0.459,,,,,,,1.028,1.05,0.692,0.293
Croplands_yearly_False_window_3_lags_3_sinusoidal_yes_spline,False,3,spline_lags_3_sinusoidal_yes,0.178,0.429,3320.548,3345.775,False,False,False,1.448,0.036,0,1.0,1.055,1.141,1.002,0.002,0.038,0.562,"[np.float64(444.2659999999999), np.float64(669.318333), np.float64(798.222667), np.float64(872.034203), np.float64(1270.8019926666668)]",,,,,1.124,0.242,,,,,1.021,1.053,0.767,0.272
Croplands_yearly_False_window_3_lags_4_sinusoidal_yes_spline,False,3,spline_lags_4_sinusoidal_yes,0.227,0.012,3203.046,3228.226,False,False,False,1.099,0.064,0,1.0,1.05,1.161,1.001,0.0,0.047,0.82,"[np.float64(444.2659999999999), np.float64(668.235917), np.float64(798.110833), np.float64(870.47797), np.float64(1270.8019926666668)]",,,,,,,1.135,0.134,,,1.019,1.058,0.809,0.202
Croplands_yearly_False_window_3_lags_5_sinusoidal_yes_spline,False,3,spline_lags_5_sinusoidal_yes,0.172,0.073,3283.009,3308.142,False,False,False,1.402,-0.123,0,1.0,1.06,1.168,1.02,0.002,0.044,0.64,"[np.float64(444.2659999999999), np.float64(667.1535), np.float64(795.493), np.float64(869.718), np.float64(1270.8019926666668)]",,,,,,,,,1.142,0.578,1.026,1.08,0.825,0.194
Croplands_yearly_True_window_3_lags_none_sinusoidal_no_spline,True,3,spline_lags_none_sinusoidal_no,0.624,0.0,632.106,640.423,True,True,False,0.615,0.467,0,1.0,1.0,1.0,1.0,0.098,0.977,0.775,"[np.float64(581.8164443111112), np.float64(695.962233), np.float64(773.755561), np.float64(832.48311), np.float64(971.6341151777779)]",,,,,,,,,,,,,,
Croplands_yearly_True_window_3_lags_1_sinusoidal_no_spline,True,3,spline_lags_1_sinusoidal_no,0.683,0.0,614.445,624.271,True,True,False,0.8,0.587,0,1.0,1.024,1.004,1.033,0.061,0.622,0.789,"[np.float64(581.8164443111112), np.float64(692.144008), np.float64(769.317449), np.float64(833.260343), np.float64(971.6341151777779)]",1.061,0.146,,,,,,,,,,,,
Croplands_yearly_True_window_3_lags_2_sinusoidal_no_spline,True,3,spline_lags_2_sinusoidal_no,0.669,0.001,598.663,608.328,False,False,False,0.797,0.525,0,1.0,1.098,1.002,1.002,0.07,0.434,0.284,"[np.float64(581.8164443111112), np.float64(689.308547), np.float64(757.588658), np.float64(831.446799), np.float64(971.6341151777779)]",,,1.102,0.157,,,,,,,,,,
Croplands_yearly_True_window_3_lags_3_sinusoidal_no_spline,True,3,spline_lags_3_sinusoidal_no,0.668,0.003,584.147,593.648,True,False,False,0.749,-0.947,0,1.0,1.125,1.0,1.003,0.078,0.484,0.512,"[np.float64(581.8164443111111), np.float64(681.478721), np.float64(760.003995), np.float64(834.49003), np.float64(971.6341151777777)]",,,,,1.128,0.225,,,,,,,,
Croplands_yearly_True_window_3_lags_4_sinusoidal_no_spline,True,3,spline_lags_4_sinusoidal_no,0.71,0.004,565.149,574.481,True,True,False,0.737,0.207,0,1.0,1.013,1.148,1.022,0.062,0.466,0.084,"[np.float64(512.6990000000001), np.float64(684.620387), np.float64(776.398866), np.float64(835.460639), np.float64(971.6341151777777)]",,,,,,,1.183,0.073,,,,,,
Croplands_yearly_True_window_3_lags_5_sinusoidal_no_spline,True,3,spline_lags_5_sinusoidal_no,0.672,0.001,551.964,561.122,True,True,False,0.822,0.49,0,1.0,1.105,1.157,1.024,0.055,0.442,0.791,"[np.float64(612.4761666666667), np.float64(704.733018), np.float64(768.892558), np.float64(831.187722), np.float64(971.6341151777777)]",,,,,,,,,1.287,0.157,,,,
Croplands_yearly_True_window_3_lags_none_sinusoidal_yes_spline,True,3,spline_lags_none_sinusoidal_yes,0.637,0.0,634.772,646.417,True,True,False,0.712,0.383,0,1.0,1.596,1.08,1.011,0.07,0.782,0.705,"[np.float64(581.8164443111112), np.float64(695.962233), np.float64(773.755561), np.float64(832.48311), np.float64(971.6341151777779)]",,,,,,,,,,,1.217,1.47,0.319,0.597
Croplands_yearly_True_window_3_lags_1_sinusoidal_yes_spline,True,3,spline_lags_1_sinusoidal_yes,0.691,0.0,617.443,630.544,True,True,False,0.944,0.417,0,1.0,1.566,1.087,1.083,0.05,0.813,0.855,"[np.float64(581.8164443111112), np.float64(692.144008), np.float64(769.317449), np.float64(833.260343), np.float64(971.6341151777779)]",1.072,0.191,,,,,,,,,1.231,1.434,0.467,0.535
Croplands_yearly_True_window_3_lags_2_sinusoidal_yes_spline,True,3,spline_lags_2_sinusoidal_yes,0.683,0.001,601.109,613.997,False,False,False,0.873,0.407,0,1.0,1.653,1.065,1.062,0.054,0.559,0.426,"[np.float64(581.8164443111112), np.float64(689.308547), np.float64(757.588658), np.float64(831.446799), np.float64(971.6341151777779)]",,,1.161,0.217,,,,,,,1.186,1.432,0.295,0.599
